Time,Position,Velocity,Effort
1723826936.9155655,"[ 0.00000000e+00 -2.01334978e-04  2.95384346e-01 -3.14147015e+00
 -2.27460935e+00  1.81674656e-05  9.60192145e-01  1.57077262e+00]","[ 0.00000000e+00  3.17701716e-05 -1.32375708e-05  0.00000000e+00
 -1.40450684e-02  2.91003827e-05  3.95492238e-02  0.00000000e+00]","[ 0.         -0.35069972  8.43339539 -0.16304483 -3.8530972   0.21516939
 -0.40553418 -0.50850785]"
1723826936.9173927,"[ 0.00000000e+00 -2.00802346e-04  2.95384779e-01 -3.14147015e+00
 -2.27463278e+00  1.81674656e-05  9.60301534e-01  1.57077262e+00]","[ 0.00000000e+00  3.70648338e-05 -1.05820616e-05  0.00000000e+00
 -1.16141912e-02  2.91003827e-05  5.46675233e-02  0.00000000e+00]","[ 0.         -0.32342064  8.54436779 -0.15402219 -4.0775671   0.20510009
 -0.47483179 -0.52570051]"
1723826936.9190955,"[ 0.00000000e+00 -2.00802346e-04  2.95384779e-01 -3.14147015e+00
 -2.27465356e+00  1.81674656e-05  9.60413787e-01  1.57077262e+00]","[ 0.00000000e+00  3.17698567e-05 -1.05899522e-05  0.00000000e+00
 -9.99360666e-03  2.91006692e-05  5.69328248e-02  0.00000000e+00]","[ 0.         -0.29847473  8.63881683 -0.17074183 -4.34369087  0.2178618
 -0.46329385 -0.51826406]"
1723826936.9202988,"[ 0.00000000e+00 -2.00802346e-04  2.95385245e-01 -3.14147015e+00
 -2.27466315e+00  1.81674656e-05  9.60469913e-01  1.57077262e+00]","[ 0.00000000e+00  3.17698567e-05 -5.29097849e-06  0.00000000e+00
 -9.72350907e-03  2.91003827e-05  5.69905654e-02  0.00000000e+00]","[ 0.         -0.27832562  8.74669933 -0.14562228 -4.46261263  0.24528392
 -0.44764942 -0.52081621]"
1723826936.9219615,"[ 0.00000000e+00 -2.00802346e-04  2.95385245e-01 -3.14147015e+00
 -2.27468365e+00  1.81674656e-05  9.60575507e-01  1.57077262e+00]","[ 0.00000000e+00  3.17698567e-05 -1.05979587e-05  0.00000000e+00
 -1.02815069e-02  2.91003827e-05  4.83474467e-02  0.00000000e+00]","[ 0.         -0.27528203  8.86756611 -0.11652619 -4.64679623  0.22836779
 -0.47968382 -0.51451761]"
1723826936.9237971,"[ 0.00000000e+00 -2.00802346e-04  2.95385245e-01 -3.14147015e+00
 -2.27469430e+00  1.81674656e-05  9.60615454e-01  1.57077262e+00]","[ 0.00000000e+00  3.17701716e-05 -1.05819570e-05  0.00000000e+00
 -1.07929524e-02  2.91003827e-05  4.05146197e-02  0.00000000e+00]","[ 0.         -0.25033304  8.90050507 -0.1247066  -4.74478006  0.23116456
 -0.49998739 -0.52011824]"
1723826936.9255779,"[ 0.00000000e+00 -2.00802346e-04  2.95385711e-01 -3.14147015e+00
 -2.27471588e+00  1.81674656e-05  9.60667786e-01  1.57077262e+00]","[ 0.00000000e+00  3.17698567e-05 -5.29097849e-06  0.00000000e+00
 -1.08038994e-02  2.91003827e-05  2.05436704e-02  0.00000000e+00]","[ 0.         -0.25230819  9.03204823 -0.11968953 -4.79126167  0.23225507
 -0.52027297 -0.5107137 ]"
1723826936.92736,"[ 0.00000000e+00 -2.00802346e-04  2.95385711e-01 -3.14147015e+00
 -2.27473931e+00  1.81674656e-05  9.60682033e-01  1.57077262e+00]","[ 0.00000000e+00  3.17701716e-05 -5.29497611e-06  0.00000000e+00
 -1.10739970e-02  2.91003827e-05  2.97107219e-03  0.00000000e+00]","[ 0.         -0.22749273  9.10608673 -0.10393017 -4.75225878  0.22857608
 -0.4818812  -0.52219945]"
1723826936.92916,"[ 0.00000000e+00 -2.00802346e-04  2.95385711e-01 -3.14147015e+00
 -2.27475076e+00  1.81674656e-05  9.60678238e-01  1.57077262e+00]","[ 0.00000000e+00  2.64751417e-05 -5.29097849e-06  0.00000000e+00
 -1.16024244e-02  1.85184257e-05 -3.78136470e-03  0.00000000e+00]","[ 0.         -0.23741733  9.10095978 -0.11994194 -4.69567347  0.23055378
 -0.46833548 -0.51343912]"
1723826936.9303346,"[ 0.00000000e+00 -2.00269714e-04  2.95385245e-01 -3.14147015e+00
 -2.27477340e+00  1.81674656e-05  9.60660129e-01  1.57077262e+00]","[ 0.00000000e+00  3.17458709e-05 -1.05820616e-05  0.00000000e+00
 -1.02637042e-02  1.85184257e-05 -7.19773276e-03  0.00000000e+00]","[ 0.         -0.25021228  9.07093143 -0.12671317 -4.53361464  0.23418331
 -0.45386782 -0.51131207]"
