Time,Position,Velocity,Effort
1723827369.410706,"[ 0.00000000e+00 -5.11326929e-05  2.95680955e-01 -3.14145124e+00
 -2.26618684e+00  4.19501146e-05  9.59905789e-01  1.57076597e+00]","[ 0.00000000e+00 -2.55783827e-02  8.21955152e-05 -1.85604623e-05
  1.18842890e-01  1.88113759e-04 -1.03096242e-04  1.05819570e-05]","[ 0.         -2.38682461  9.93121338 -2.10119581 -1.64150882  0.48666707
 -1.06018257 -0.37744012]"
1723827369.4123285,"[ 0.00000000e+00 -1.52332814e-04  2.95681421e-01 -3.14145124e+00
 -2.26593384e+00  4.19501146e-05  9.59904856e-01  1.57076597e+00]","[ 0.00000000e+00 -5.99616379e-02  8.74993247e-05 -1.85604623e-05
  1.25015747e-01  1.87971644e-04 -1.13671344e-04  1.05819570e-05]","[ 0.         -2.35651159  9.91258812 -2.04547358 -1.53982413  0.47522154
 -1.07290053 -0.37495902]"
1723827369.414172,"[ 0.00000000e+00 -2.24238164e-04  2.95681421e-01 -3.14145071e+00
 -2.26580494e+00  4.19501146e-05  9.59904856e-01  1.57076597e+00]","[ 0.00000000e+00 -7.26562194e-02  8.74993247e-05 -1.32574726e-05
  1.30727179e-01  1.88113759e-04 -1.13756038e-04  1.05819570e-05]","[ 0.         -2.29174924  9.87409496 -2.01498151 -1.53731847  0.46032989
 -1.06621194 -0.35411024]"
1723827369.4153326,"[ 0.00000000e+00 -4.04267853e-04  2.95681421e-01 -3.14145044e+00
 -2.26553250e+00  4.19501146e-05  9.59904856e-01  1.57076597e+00]","[ 0.00000000e+00 -9.31836320e-02  8.74331602e-05 -1.06059783e-05
  1.40180594e-01  1.88113759e-04 -1.13670222e-04  1.05740785e-05]","[ 0.         -2.10549974  9.78734112 -1.87929916 -1.5860045   0.40246317
 -1.07828701 -0.39082268]"
1723827369.4164908,"[ 0.00000000e+00 -5.06533239e-04  2.95681421e-01 -3.14144991e+00
 -2.26538922e+00  4.29014177e-05  9.59904856e-01  1.57076597e+00]","[ 0.00000000e+00 -1.03987527e-01  8.74331602e-05 -1.06059783e-05
  1.45312439e-01  1.98561611e-04 -1.13757160e-04  0.00000000e+00]","[ 0.         -1.96960354  9.76205444 -1.74622202 -1.62861884  0.39834705
 -1.05967939 -0.39430392]"
1723827369.4181614,"[ 0.00000000e+00 -7.48348266e-04  2.95681421e-01 -3.14144938e+00
 -2.26508162e+00  4.29014177e-05  9.59903858e-01  1.57076597e+00]","[ 0.00000000e+00 -1.21758826e-01  8.74993247e-05 -5.30298914e-06
  1.51794789e-01  1.98711722e-04 -1.21601904e-04  0.00000000e+00]","[ 0.         -1.70066631  9.67512512 -1.55008256 -1.85968089  0.36725053
 -1.09412372 -0.40710568]"
1723827369.4198866,"[ 0.00000000e+00 -8.76179999e-04  2.95681888e-01 -3.14144884e+00
 -2.26492876e+00  4.29014177e-05  9.59902926e-01  1.57076597e+00]","[ 0.00000000e+00 -1.29376690e-01  9.00826511e-05  0.00000000e+00
  1.55035956e-01  1.88113759e-04 -1.32175981e-04  0.00000000e+00]","[ 0.         -1.4869355   9.59540939 -1.44820988 -1.93735731  0.30579013
 -1.11713743 -0.40115702]"
1723827369.4210892,"[ 0.00000000e+00 -1.14569190e-03  2.95682354e-01 -3.14144804e+00
 -2.26459906e+00  4.29014177e-05  9.59901994e-01  1.57076597e+00]","[ 0.00000000e+00 -1.39370294e-01  9.01508150e-05  7.95440473e-06
  1.62999507e-01  1.88113759e-04 -1.42856421e-04  0.00000000e+00]","[ 0.         -1.17745733  9.54845619 -1.14631903 -2.17099237  0.23999888
 -1.16891122 -0.39616567]"
1723827369.422821,"[ 0.00000000e+00 -1.29695945e-03  2.95682354e-01 -3.14144751e+00
 -2.26443661e+00  4.29014177e-05  9.59900995e-01  1.57076597e+00]","[ 0.00000000e+00 -1.42436491e-01  9.01508150e-05  1.06059783e-05
  1.64759457e-01  1.88113759e-04 -1.50679132e-04  0.00000000e+00]","[ 0.         -1.01591563  9.56687164 -1.04224348 -2.27049232  0.28504241
 -1.18997931 -0.42045775]"
1723827369.4240453,"[ 0.00000000e+00 -1.59043980e-03  2.95682354e-01 -3.14144618e+00
 -2.26410717e+00  4.29014177e-05  9.59900063e-01  1.57076597e+00]","[ 0.00000000e+00 -1.50022039e-01  9.00835451e-05  2.38634509e-05
  1.67730529e-01  1.87971644e-04 -1.50792882e-04  0.00000000e+00]","[ 0.         -0.60182482  9.51476765 -0.77585447 -2.39375043  0.21260397
 -1.21635079 -0.41452157]"
