Time,Position,Velocity,Effort
1723848644.2915213,"[ 0.00000000e+00  5.92863115e-05  2.94316651e-01 -3.14156735e+00
 -2.26875918e+00  1.91188601e-05  9.60132224e-01  1.57080312e+00]","[ 0.00000000e+00 -2.38273920e-05  5.30700455e-06  2.38276277e-05
  5.07783261e-02  1.85184257e-05  3.01813654e-04  1.05819570e-05]","[ 0.          0.20755538  9.9353857   1.10357153  1.97849131 -0.01470237
  0.0428793   0.01428828]"
1723848644.2932756,"[ 0.00000000e+00  5.92863115e-05  2.94317084e-01 -3.14156735e+00
 -2.26863694e+00  1.91188601e-05  9.60135087e-01  1.57080312e+00]","[ 0.00000000e+00 -2.38273920e-05  7.95448397e-06  2.38273920e-05
  6.23925172e-02  1.85184257e-05  3.30935996e-04  1.05739739e-05]","[0.         0.26189592 9.93421078 1.1525296  1.9306978  0.01230616
 0.03152093 0.01438968]"
1723848644.2944846,"[ 0.00000000e+00  5.97455012e-05  2.94317084e-01 -3.14156735e+00
 -2.26856850e+00  1.91188601e-05  9.60136951e-01  1.57080312e+00]","[ 0.00000000e+00 -1.85184257e-05  7.94846874e-06  2.38094022e-05
  6.94150525e-02  1.85186086e-05  3.49468438e-04  1.05739739e-05]","[ 0.00000000e+00  3.20299983e-01  9.91445351e+00  1.15361810e+00
  1.89559567e+00  2.18355283e-02  1.16846263e-02 -6.51647989e-03]"
1723848644.2967026,"[ 0.00000000e+00  5.97455012e-05  2.94317550e-01 -3.14156735e+00
 -2.26839699e+00  1.91188601e-05  9.60140746e-01  1.57080312e+00]","[ 0.00000000e+00 -1.85324169e-05  7.94246417e-06  2.38273920e-05
  8.93116788e-02  1.85184257e-05  4.15349913e-04  1.05820616e-05]","[ 0.00000000e+00  3.82561475e-01  9.91829872e+00  1.14208698e+00
  1.78469992e+00  3.36442329e-02 -1.58680324e-02  4.38892702e-03]"
1723848644.297885,"[ 0.00000000e+00  5.97455012e-05  2.94317550e-01 -3.14156682e+00
 -2.26819539e+00  1.91188601e-05  9.60145540e-01  1.57080312e+00]","[ 0.00000000e+00 -1.85324169e-05  7.94246417e-06  2.91226556e-05
  1.06688505e-01  1.85184257e-05  6.19744048e-04  1.05740785e-05]","[ 0.00000000e+00  4.67609495e-01  9.94154167e+00  1.19988692e+00
  1.56638312e+00  3.79545502e-02 -7.45907566e-03 -1.09673280e-03]"
1723848644.2997067,"[ 0.00000000e+00  5.97455012e-05  2.94317550e-01 -3.14156682e+00
 -2.26806996e+00  1.91188601e-05  9.60149335e-01  1.57080312e+00]","[ 0.00000000e+00 -1.85324169e-05  7.94254290e-06  2.91223691e-05
  1.18111943e-01  1.85186086e-05  7.94846370e-04  1.05819570e-05]","[ 0.00000000e+00  5.34328640e-01  9.97158432e+00  1.22709775e+00
  1.46781695e+00  2.40122154e-02 -2.56491136e-02  5.46435220e-03]"
1723848644.301426,"[ 0.00000000e+00  6.02046909e-05  2.94318016e-01 -3.14156682e+00
 -2.26780950e+00  1.91188601e-05  9.60157857e-01  1.57080312e+00]","[ 0.00000000e+00 -1.32374398e-05  1.32374398e-05  2.91223691e-05
  1.36669324e-01  1.85184257e-05  1.24079094e-03  1.05819570e-05]","[ 0.00000000e+00  5.99863708e-01  1.00137758e+01  1.28813779e+00
  1.23468113e+00  4.89595197e-02 -5.68128787e-02  2.20516464e-03]"
1723848644.30301,"[ 0.00000000e+00  6.02046909e-05  2.94318482e-01 -3.14156682e+00
 -2.26766675e+00  1.91188601e-05  9.60163583e-01  1.57080405e+00]","[ 0.00000000e+00 -1.32374398e-05  1.85184257e-05  2.91223691e-05
  1.44625560e-01  1.85044548e-05  1.62751353e-03  1.85044548e-05]","[ 0.          0.65979522 10.00750256  1.26384258  1.0908879   0.04441793
 -0.06011239  0.02176488]"
1723848644.3047018,"[ 0.00000000e+00  6.02046909e-05  2.94318948e-01 -3.14156682e+00
 -2.26734718e+00  1.91188601e-05  9.60186419e-01  1.57080405e+00]","[ 0.00000000e+00 -1.32374398e-05  2.38276277e-05  2.91223691e-05
  1.59627612e-01  1.85184257e-05  3.90697617e-03  1.85186086e-05]","[ 0.          0.71369421 10.03573322  1.28422654  0.90115619  0.06007589
 -0.12099297  0.02724159]"
1723848644.306601,"[ 0.00000000e+00  6.06638805e-05  2.94319381e-01 -3.14156682e+00
 -2.26701481e+00  1.91188601e-05  9.60242545e-01  1.57080405e+00]","[ 0.00000000e+00 -7.94246417e-06  2.64751417e-05  2.91220786e-05
  1.71241807e-01  1.85186086e-05  1.96044692e-02  1.85044548e-05]","[ 0.          0.81639481 10.10743999  1.35358858  0.75305253  0.05871068
 -0.17118821  0.01724478]"
1723848644.3083816,"[ 0.00000000e+00  6.06638805e-05  2.94319847e-01 -3.14156682e+00
 -2.26664410e+00  1.91188601e-05  9.60351003e-01  1.57080405e+00]","[ 0.00000000e+00 -7.94246417e-06  3.70648338e-05  2.91223691e-05
  1.83311736e-01  1.85184257e-05  5.69905654e-02  1.85184257e-05]","[ 0.          0.86452252 10.17071152  1.34280562  0.67823714  0.06578654
 -0.22529088  0.01909385]"
1723848644.3094747,"[ 0.00000000e+00  6.11230702e-05  2.94320313e-01 -3.14156682e+00
 -2.26645821e+00  1.91188601e-05  9.60409992e-01  1.57080405e+00]","[ 0.00000000e+00 -5.29497611e-06  4.23598089e-05  2.91223691e-05
  1.88528036e-01  1.85184257e-05  5.99616379e-02  1.85184257e-05]","[ 0.          0.90272558 10.15718937  1.37405646  0.68291283  0.05322581
 -0.22913872  0.02805412]"
1723848644.3113258,"[ 0.00000000e+00  6.11230702e-05  2.94321245e-01 -3.14156682e+00
 -2.26607605e+00  2.00701673e-05  9.60537424e-01  1.57080405e+00]","[ 0.00000000e+00 -5.29903215e-06  5.02647924e-05  2.91446766e-05
  1.96630970e-01  2.91003827e-05  6.26921145e-02  1.85184257e-05]","[ 0.          0.96816134 10.22084427  1.43701327  0.76320994  0.04699144
 -0.14513896  0.01794008]"
1723848644.3129857,"[ 0.00000000e+00  6.11230702e-05  2.94322144e-01 -3.14156682e+00
 -2.26565314e+00  2.00701673e-05  9.60654470e-01  1.57080405e+00]","[0.00000000e+00 0.00000000e+00 5.82447383e-05 2.91223691e-05
 2.10447350e-01 2.91003827e-05 5.69905654e-02 1.85184257e-05]","[ 0.          0.97877699 10.24893188  1.41509366  0.91978449  0.02705531
 -0.0628162   0.03234298]"
1723848644.3147092,"[ 0.00000000e+00  6.15822599e-05  2.94322610e-01 -3.14156682e+00
 -2.26543875e+00  2.00701673e-05  9.60706801e-01  1.57080405e+00]","[0.00000000e+00 5.29497611e-06 6.35397134e-05 2.91223691e-05
 2.17428461e-01 2.90784288e-05 5.28854690e-02 1.85044548e-05]","[ 0.          0.97730553 10.21159363  1.39967382  1.03652835  0.03578686
 -0.07284278  0.02459035]"
1723848644.316346,"[ 0.00000000e+00  6.15822599e-05  2.94323076e-01 -3.14156682e+00
 -2.26497084e+00  2.00701673e-05  9.60790491e-01  1.57080405e+00]","[0.00000000e+00 5.29497611e-06 6.87827183e-05 2.91223691e-05
 2.31710062e-01 2.91003827e-05 3.56528652e-02 1.85186086e-05]","[ 0.          1.06426013 10.19444656  1.40474319  1.29377306  0.02455358
 -0.01942954  0.02719877]"
1723848644.3236954,"[ 0.00000000e+00  6.20414495e-05  2.94323509e-01 -3.14156682e+00
 -2.26448747e+00  2.00701673e-05  9.60840891e-01  1.57080405e+00]","[0.00000000e+00 7.94254290e-06 7.67771511e-05 2.91223691e-05
 2.49570069e-01 2.91003827e-05 2.21255527e-02 1.85044548e-05]","[ 0.          1.05869007 10.12851143  1.44632077  1.66466475  0.02362381
  0.02100291  0.02410791]"
1723848644.3282294,"[ 0.00000000e+00  6.29598329e-05  2.94325373e-01 -3.14156655e+00
 -2.26247945e+00  2.00701673e-05  9.60870386e-01  1.57080405e+00]","[ 0.00000000e+00  1.85324169e-05  1.00529585e-04  3.18179359e-05
  3.12455974e-01  2.91006692e-05 -3.51108921e-04  1.85464284e-05]","[ 0.          1.26945519 10.09442425  1.48552465  2.4088428   0.03171099
  0.12429076  0.02379701]"
1723848644.3322563,"[ 0.00000000e+00  6.29598329e-05  2.94327670e-01 -3.14156655e+00
 -2.26078941e+00  2.00701673e-05  9.60870386e-01  1.57080405e+00]","[0.00000000e+00 2.38276277e-05 1.27079427e-04 3.18179359e-05
 3.53557604e-01 2.91003827e-05 0.00000000e+00 1.85324169e-05]","[ 0.          1.34921956 10.37751961  1.48683298  2.16894913  0.09153666
  0.10360773  0.04804464]"
1723848644.335287,"[ 0.00000000e+00  6.29598329e-05  2.94330866e-01 -3.14156655e+00
 -2.25930177e+00  2.00701673e-05  9.60877043e-01  1.57080405e+00]","[0.00000000e+00 2.38273920e-05 1.58849285e-04 3.18420273e-05
 3.80567351e-01 1.85464284e-05 6.64925850e-04 1.85324169e-05]","[ 0.          1.39955628 10.66033649  1.49586821  1.57062209  0.0613094
  0.02186222  0.02952126]"
1723848644.337644,"[ 0.00000000e+00  6.34190226e-05  2.94334994e-01 -3.14156682e+00
 -2.25811506e+00  2.10214725e-05  9.60887563e-01  1.57080405e+00]","[0.00000000e+00 3.17698567e-05 2.17323568e-04 2.91661490e-05
 3.93957259e-01 2.91440955e-05 1.30637167e-03 1.85464284e-05]","[ 0.          1.42923045 10.8854475   1.51420105  1.12150311  0.1107791
 -0.03562887  0.03342839]"
