Time,Position,Velocity,Effort
1723841258.6471589,"[ 0.00000000e+00 -5.32632218e-05  2.92745852e-01  3.14153806e+00
 -2.26917544e+00  3.71945581e-05  9.60516518e-01  1.57062242e+00]","[ 0.00000000e+00 -5.29497611e-06  5.30700455e-06  0.00000000e+00
  5.29502843e-06  1.85604623e-05 -1.89068235e-03  0.00000000e+00]","[ 0.          0.41941968  8.87297535  0.03517451 -4.34458017  0.12322371
 -0.72563362 -0.07838568]"
1723841258.6494002,"[ 0.00000000e+00 -5.32632218e-05  2.92745852e-01  3.14153806e+00
 -2.26917544e+00  3.71945581e-05  9.60505998e-01  1.57062242e+00]","[ 0.00000000e+00 -5.29497611e-06  5.30298914e-06  0.00000000e+00
  5.29097849e-06  1.85466133e-05 -4.03775273e-03  0.00000000e+00]","[ 0.          0.41814879  8.78948212  0.03332958 -4.2006526   0.10062984
 -0.74807656 -0.09242943]"
1723841258.6511903,"[ 0.00000000e+00 -5.32632218e-05  2.92745420e-01  3.14153806e+00
 -2.26917490e+00  3.71945581e-05  9.60502203e-01  1.57062242e+00]","[ 0.00000000e+00 -5.29497611e-06  5.30700455e-06  0.00000000e+00
  1.05899522e-05  1.85464284e-05 -3.24516218e-03  0.00000000e+00]","[ 0.          0.40751231  8.69465065  0.0340869  -4.09147596  0.1182758
 -0.75904435 -0.10374396]"
1723841258.6529224,"[ 0.00000000e+00 -5.32632218e-05  2.92745420e-01  3.14153806e+00
 -2.26917490e+00  3.71945581e-05  9.60508861e-01  1.57062242e+00]","[ 0.00000000e+00 -5.29492328e-06  5.30293632e-06  0.00000000e+00
  1.05819570e-05  1.85464284e-05 -5.85076336e-04  0.00000000e+00]","[ 0.          0.41217116  8.60207272  0.03617012 -4.03972054  0.12760875
 -0.73362076 -0.09276856]"
1723841258.6547556,"[ 0.00000000e+00 -5.32632218e-05  2.92745420e-01  3.14153806e+00
 -2.26917490e+00  3.71945581e-05  9.60514587e-01  1.57062242e+00]","[ 0.00000000e+00 -5.29897933e-06  5.30298914e-06  0.00000000e+00
  1.05820616e-05  1.85462435e-05  1.70204030e-03  0.00000000e+00]","[ 0.          0.42420301  8.57022858  0.02529054 -4.01782131  0.13515837
 -0.70592439 -0.08555027]"
1723841258.6558917,"[ 0.00000000e+00 -5.32632218e-05  2.92745420e-01  3.14153806e+00
 -2.26917490e+00  3.71945581e-05  9.60526039e-01  1.57062242e+00]","[ 0.00000000e+00 -5.29497611e-06  5.30298914e-06  0.00000000e+00
  1.05740785e-05  1.85604623e-05  2.86197283e-03  0.00000000e+00]","[ 0.          0.41147208  8.45724106  0.01650387 -4.01625395  0.13964374
 -0.71342576 -0.08510933]"
1723841258.6582835,"[ 0.00000000e+00 -5.32632218e-05  2.92744953e-01  3.14153806e+00
 -2.26917490e+00  3.71945581e-05  9.60534561e-01  1.57062242e+00]","[ 0.00000000e+00 -5.29497611e-06  0.00000000e+00  0.00000000e+00
  1.05819570e-05  1.85464284e-05  3.15673249e-03  0.00000000e+00]","[ 0.          0.40572223  8.3686552   0.02508959 -4.02027464  0.12237579
 -0.73072094 -0.08858331]"
1723841258.66049,"[ 0.00000000e+00 -5.32632218e-05  2.92744953e-01  3.14153806e+00
 -2.26917490e+00  3.71945581e-05  9.60541219e-01  1.57062242e+00]","[ 0.00000000e+00 -5.29492328e-06  0.00000000e+00  0.00000000e+00
  1.05740785e-05  1.85604623e-05  3.88277938e-03  0.00000000e+00]","[ 0.          0.40109438  8.28748417  0.00920748 -4.07479525  0.11367548
 -0.71777934 -0.07285091]"
1723841258.662489,"[ 0.00000000e+00 -5.32632218e-05  2.92744953e-01  3.14153806e+00
 -2.26917544e+00  3.71945581e-05  9.60544082e-01  1.57062242e+00]","[ 0.00000000e+00 -5.29497611e-06  0.00000000e+00  0.00000000e+00
  5.29103081e-06  1.85464284e-05  3.67629493e-03  0.00000000e+00]","[ 0.          0.42639208  8.22296906  0.0174806  -4.14302206  0.11313836
 -0.69951588 -0.0845713 ]"
1723841258.663952,"[ 0.00000000e+00 -5.32632218e-05  2.92744953e-01  3.14153806e+00
 -2.26917544e+00  3.71945581e-05  9.60544082e-01  1.57062242e+00]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.28698695e-06 1.85604623e-05 2.25214457e-03 0.00000000e+00]","[ 0.          0.42139184  8.17499924  0.00872637 -4.18348503  0.12970817
 -0.7132445  -0.10983802]"
1723841258.6650856,"[ 0.00000000e+00 -5.32632218e-05  2.92744487e-01  3.14153806e+00
 -2.26917544e+00  3.71945581e-05  9.60543150e-01  1.57062242e+00]","[ 0.00000000e+00  0.00000000e+00 -5.30298914e-06  0.00000000e+00
  5.29097849e-06  1.85464284e-05  1.05970099e-03  0.00000000e+00]","[ 0.00000000e+00  4.19149935e-01  8.09944248e+00  5.78554301e-03
 -4.29989767e+00  1.36506379e-01 -7.37812221e-01 -9.12911147e-02]"
1723841258.6674972,"[ 0.00000000e+00 -5.32632218e-05  2.92744487e-01  3.14153806e+00
 -2.26917544e+00  3.71945581e-05  9.60543150e-01  1.57062242e+00]","[ 0.00000000e+00  0.00000000e+00 -1.06059783e-05  0.00000000e+00
  5.29103081e-06  1.85464284e-05  5.96155957e-04  0.00000000e+00]","[ 0.          0.4166373   8.08707428 -0.02436316 -4.35752726  0.13164367
 -0.74883175 -0.08509922]"
