Time,Position,Velocity,Effort
1724359091.6594625,"[ 0.00000000e+00  2.49646645e-05  2.96685733e-01 -3.14154339e+00
 -2.26550613e+00  7.04901712e-05  9.60729571e-01  1.57079646e+00]","[ 0.00000000e+00 -1.38102100e-04  5.72606640e-02  9.27321420e-05
  1.49363906e-01  1.79893264e-04 -2.27856106e-04  0.00000000e+00]","[ 0.          0.64567292 11.25970173  0.90314293 -0.63853973  0.20116156
 -0.8769443  -0.32245493]"
1724359091.660639,"[ 0.00000000e+00  2.54238542e-05  2.96744489e-01 -3.14154312e+00
 -2.26533889e+00  7.04901712e-05  9.60729571e-01  1.57079646e+00]","[ 0.00000000e+00 -1.29817327e-04  5.54198288e-02  9.54538036e-05
  1.57482586e-01  1.79893264e-04 -2.27512077e-04  0.00000000e+00]","[ 0.          0.71132064 11.14732552  0.9754535  -0.67352241  0.18825787
 -0.87866354 -0.34939083]"
1724359091.662414,"[ 0.00000000e+00  2.58830438e-05  2.96852879e-01 -3.14154312e+00
 -2.26501291e+00  7.04901712e-05  9.60729571e-01  1.57079646e+00]","[ 0.00000000e+00 -1.24293185e-04  5.50998833e-02  9.53825757e-05
  1.68000624e-01  1.79757554e-04 -2.27514320e-04  0.00000000e+00]","[ 0.          0.82799369 10.99707031  0.9982276  -0.85313594  0.17879425
 -0.89442557 -0.35492927]"
1724359091.6636019,"[ 0.00000000e+00  2.58830438e-05  2.96908440e-01 -3.14154312e+00
 -2.26482729e+00  7.04901712e-05  9.60728572e-01  1.57079646e+00]","[ 0.00000000e+00 -1.18767817e-04  5.64503723e-02  9.53816248e-05
  1.74785609e-01  1.69311312e-04 -2.35450878e-04  0.00000000e+00]","[ 0.          0.89659023 10.98096371  1.00873387 -0.96546489  0.19717671
 -0.91770118 -0.33400801]"
1724359091.665346,"[ 0.00000000e+00  2.58830438e-05  2.97027350e-01 -3.14154312e+00
 -2.26446457e+00  7.04901712e-05  9.60727640e-01  1.57079646e+00]","[ 0.00000000e+00 -1.18675507e-04  5.83410544e-02  9.53816248e-05
  1.86907453e-01  1.69311312e-04 -2.45844895e-04  0.00000000e+00]","[ 0.          0.93033677 11.06821156  1.09888995 -1.2614938   0.16471219
 -0.98042452 -0.33067092]"
1724359091.6670902,"[ 0.00000000e+00  2.63422335e-05  2.97085673e-01 -3.14154312e+00
 -2.26427628e+00  7.04901712e-05  9.60727640e-01  1.57079646e+00]","[ 0.00000000e+00 -1.12010013e-04  5.91513461e-02  1.00680607e-04
  1.90958920e-01  1.69311312e-04 -2.46032929e-04  0.00000000e+00]","[ 0.          0.98681229 11.07095718  1.09916341 -1.40979826  0.14355315
 -0.99606621 -0.33587122]"
1724359091.668858,"[ 0.00000000e+00  2.63422335e-05  2.97208744e-01 -3.14154259e+00
 -2.26387654e+00  7.04901712e-05  9.60725709e-01  1.57079646e+00]","[ 0.00000000e+00 -1.10974072e-04  6.09367377e-02  1.05980645e-04
  1.96100935e-01  1.61374851e-04 -2.64551537e-04  0.00000000e+00]","[ 0.          1.09909701 11.13453388  1.16804826 -1.77905524  0.17756519
 -1.05661333 -0.31356058]"
1724359091.670496,"[ 0.00000000e+00  2.63422335e-05  2.97273492e-01 -3.14154259e+00
 -2.26367947e+00  7.04901712e-05  9.60725709e-01  1.57079646e+00]","[ 0.00000000e+00 -1.08183816e-04  6.55671883e-02  1.05978532e-04
  1.99872137e-01  1.61376444e-04 -2.64551537e-04  0.00000000e+00]","[ 0.          1.09983289 11.28586102  1.18706346 -1.92525733  0.18502025
 -1.07909465 -0.31533945]"
1724359091.671667,"[ 0.00000000e+00  2.68014232e-05  2.97414474e-01 -3.14154259e+00
 -2.26327866e+00  7.04901712e-05  9.60724777e-01  1.57079646e+00]","[ 0.00000000e+00 -9.73654393e-05  7.31222559e-02  1.05979589e-04
  2.04733888e-01  1.50794377e-04 -2.75130873e-04  0.00000000e+00]","[ 0.          1.19699383 11.36774826  1.20387638 -2.18637228  0.18423143
 -1.13098025 -0.30898517]"
1724359091.6733966,"[ 0.00000000e+00  2.72606128e-05  2.97575162e-01 -3.14154259e+00
 -2.26285522e+00  7.14414825e-05  9.60722913e-01  1.57079646e+00]","[ 0.00000000e+00 -9.10445848e-05  8.10292395e-02  1.05979589e-04
  2.07134744e-01  1.50792882e-04 -2.91003827e-04  0.00000000e+00]","[ 0.          1.24730659 11.41204548  1.26070464 -2.35413456  0.17999952
 -1.17765665 -0.29773518]"
