Time,Position,Velocity,Effort
1723765707.9644456,"[ 0.00000000e+00 -2.29031854e-05  2.97683919e-01  3.14146509e+00
 -2.26251993e+00  2.19662465e-04  9.59987614e-01  1.57070711e+00]","[ 0.00000000e+00 -1.37877721e-04  9.32858641e-02 -7.93646773e-06
  1.59357518e-01  1.42066162e-02 -2.64548920e-04  2.91664395e-05]","[ 0.         -1.4931742  11.39960384 -0.87655413 -2.833009    0.70349342
 -1.38565028  0.23576353]"
1723765707.9655669,"[ 0.00000000e+00 -2.29031854e-05  2.97780791e-01  3.14146509e+00
 -2.26236120e+00  2.85302575e-04  9.59987614e-01  1.57070711e+00]","[ 0.00000000e+00 -1.37876339e-04  9.83154852e-02 -7.93646773e-06
  1.60978101e-01  5.70584511e-02 -2.53966967e-04  2.91664395e-05]","[ 0.         -1.50658083 11.46606064 -0.87248009 -2.69124341  0.69148493
 -1.36814284  0.24660881]"
1723765707.9672928,"[ 0.00000000e+00 -2.34358176e-05  2.97985122e-01  3.14146509e+00
 -2.26202272e+00  4.51781125e-04  9.59986682e-01  1.57070711e+00]","[ 0.00000000e+00 -1.37877721e-04  1.05608111e-01 -7.93654595e-06
  1.66008712e-01  9.07527485e-02 -2.64548920e-04  2.91664395e-05]","[ 0.         -1.52140188 11.55301285 -0.87496257 -2.48251486  0.62407792
 -1.32045925  0.22742823]"
1723765707.9689608,"[ 0.00000000e+00 -2.39684498e-05  2.98216584e-01  3.14146509e+00
 -2.26169062e+00  5.58327366e-04  9.59986682e-01  1.57070711e+00]","[ 0.00000000e+00 -1.40529211e-04  1.15061525e-01 -7.94246417e-06
  1.68540829e-01  1.00307380e-01 -2.64351963e-04  2.91664395e-05]","[ 0.         -1.52431095 11.6272831  -0.87854517 -2.23218918  0.61653006
 -1.29592657  0.22347556]"
1723765707.9706516,"[ 0.00000000e+00 -2.45010820e-05  2.98332732e-01  3.14146509e+00
 -2.26152204e+00  6.64873641e-04  9.59986682e-01  1.57070711e+00]","[ 0.00000000e+00 -1.45832208e-04  1.17762503e-01 -1.32274462e-05
  1.70971696e-01  1.08038994e-01 -2.53777893e-04  2.91443860e-05]","[ 0.         -1.53856206 11.59352303 -0.84165174 -2.10475707  0.59534681
 -1.28505182  0.23287052]"
1723765707.9717548,"[ 0.00000000e+00 -2.45010820e-05  2.98579340e-01  3.14146509e+00
 -2.26116172e+00  9.04602741e-04  9.59985750e-01  1.57070711e+00]","[ 0.00000000e+00 -1.45830745e-04  1.27215910e-01 -1.32274462e-05
  1.77454047e-01  1.19115015e-01 -2.64548920e-04  2.91664395e-05]","[ 0.         -1.52287459 11.53750038 -0.82512397 -1.95045388  0.5798195
 -1.29699934  0.26562616]"
1723765707.9734654,"[ 0.00000000e+00 -2.50337142e-05  2.98717092e-01  3.14146535e+00
 -2.26098435e+00  1.01971073e-03  9.59985750e-01  1.57070711e+00]","[ 0.00000000e+00 -1.51133693e-04  1.29647292e-01 -1.05899522e-05
  1.79884914e-01  1.16682109e-01 -2.64351963e-04  2.91664395e-05]","[ 0.         -1.56154037 11.46799088 -0.80892724 -1.90673614  0.59513533
 -1.27553678  0.2785157 ]"
1723765707.9751837,"[ 0.00000000e+00 -2.50337142e-05  2.98978382e-01  3.14146535e+00
 -2.26062536e+00  1.23946235e-03  9.59984751e-01  1.57070711e+00]","[ 0.00000000e+00 -1.51135188e-04  1.32887960e-01 -1.05819570e-05
  1.82585892e-01  1.09119380e-01 -2.75130873e-04  2.91664395e-05]","[ 0.         -1.53794551 11.32174873 -0.81629133 -1.87514532  0.63029158
 -1.24757278  0.27151337]"
1723765707.9763613,"[ 0.00000000e+00 -2.50337142e-05  2.99109709e-01  3.14146535e+00
 -2.26042642e+00  1.35076519e-03  9.59984751e-01  1.57070711e+00]","[ 0.00000000e+00 -1.51135188e-04  1.33158055e-01 -1.05820616e-05
  1.87324038e-01  1.04821213e-01 -2.64548920e-04  2.91664395e-05]","[ 0.         -1.53669429 11.29115486 -0.81691337 -1.83199358  0.61750865
 -1.25165617  0.25409362]"
1723765707.9779782,"[ 0.00000000e+00 -2.55663465e-05  2.99387976e-01  3.14146535e+00
 -2.26004905e+00  1.53817241e-03  9.59983819e-01  1.57070711e+00]","[ 0.00000000e+00 -1.56321444e-04  1.36540244e-01 -1.05899522e-05
  1.93659898e-01  9.06608029e-02 -2.74923334e-04  2.91443860e-05]","[ 0.         -1.4876231  11.27300453 -0.82435519 -1.88750267  0.63470978
 -1.26947081  0.24814907]"
