Time,Position,Velocity,Effort
1724449200.921679,"[ 0.00000000e+00 -2.92947720e-05  2.96140584e-01 -3.14154818e+00
 -2.26923456e+00  2.28406976e-04  9.60300536e-01  1.57075638e+00]","[ 0.00000000e+00 -5.55972507e-05  1.00756792e-04 -1.05819570e-05
 -8.99466322e-05  3.44964520e-02 -1.42964352e-04  1.05899522e-05]","[ 0.         -0.22420798  9.12559509 -0.62628084 -4.73125076  0.7201758
 -0.9618727  -0.05946782]"
1724449200.9234571,"[ 0.00000000e+00 -2.92947720e-05  2.96140584e-01 -3.14154818e+00
 -2.26923456e+00  3.55881968e-04  9.60300536e-01  1.57075638e+00]","[ 0.00000000e+00 -5.55972507e-05  1.00833083e-04 -1.05899522e-05
 -9.00145929e-05  6.86047607e-02 -1.42856421e-04  1.05899522e-05]","[ 0.         -0.19279955  9.13534355 -0.60334325 -4.74976635  0.71474475
 -0.96083498 -0.05507912]"
1724449200.9245803,"[ 0.00000000e+00 -2.92947720e-05  2.96140584e-01 -3.14154818e+00
 -2.26923456e+00  4.39596902e-04  9.60300536e-01  1.57075638e+00]","[ 0.00000000e+00 -5.55972507e-05  1.00832084e-04 -1.05899522e-05
 -9.00145929e-05  7.87412928e-02 -1.42964352e-04  1.05900569e-05]","[ 0.         -0.18049172  9.14571667 -0.58338147 -4.76309252  0.69003344
 -0.96847659 -0.07309166]"
1724449200.926402,"[ 0.00000000e+00 -2.92947720e-05  2.96141050e-01 -3.14154818e+00
 -2.26923509e+00  6.13685877e-04  9.60300536e-01  1.57075638e+00]","[ 0.00000000e+00 -5.55972507e-05  1.00756792e-04 -1.05899522e-05
 -9.25921245e-05  9.07527485e-02 -1.42964352e-04  1.05900569e-05]","[ 0.         -0.16226567  9.15581894 -0.57556951 -4.77975941  0.66870713
 -0.9602198  -0.07413571]"
1724449200.928193,"[ 0.00000000e+00 -2.92947720e-05  2.96141483e-01 -3.14154818e+00
 -2.26923509e+00  8.12508797e-04  9.60300536e-01  1.57075638e+00]","[ 0.00000000e+00 -5.55972507e-05  1.06140087e-04 -1.06059783e-05
 -9.26620845e-05  9.67055627e-02 -1.42856421e-04  1.05979587e-05]","[ 0.         -0.15826006  9.15871334 -0.57553238 -4.78235388  0.67880368
 -0.95281667 -0.06126455]"
1724449200.9293487,"[ 0.00000000e+00 -2.98274042e-05  2.96141949e-01 -3.14154818e+00
 -2.26923562e+00  9.07639369e-04  9.60299604e-01  1.57075638e+00]","[ 0.00000000e+00 -5.82447383e-05  1.08793593e-04 -1.06059783e-05
 -9.79570596e-05  9.64247990e-02 -1.50906827e-04  1.05899522e-05]","[ 0.         -0.1488876   9.15197277 -0.56539333 -4.78824425  0.70953041
 -0.95221812 -0.06258161]"
1724449200.9312146,"[ 0.00000000e+00 -2.98274042e-05  2.96141949e-01 -3.14154818e+00
 -2.26923562e+00  1.08743623e-03  9.60299604e-01  1.57075638e+00]","[ 0.00000000e+00 -5.56398379e-05  1.08711279e-04 -1.06058726e-05
 -9.79570596e-05  9.07527485e-02 -1.42856421e-04  1.06140091e-05]","[ 0.         -0.15304545  9.13778591 -0.52527416 -4.81723213  0.74363953
 -0.95448673 -0.07478607]"
1724449200.9329858,"[ 0.00000000e+00 -2.98274042e-05  2.96142415e-01 -3.14154818e+00
 -2.26923589e+00  1.26057388e-03  9.60299604e-01  1.57075638e+00]","[ 0.00000000e+00 -5.55977993e-05  1.14014268e-04 -1.06059783e-05
 -1.00528593e-04  8.25028247e-02 -1.42964352e-04  1.06058726e-05]","[ 0.         -0.13672186  9.15487003 -0.50931156 -4.81658649  0.76863551
 -0.98233324 -0.06848047]"
1724449200.9347749,"[ 0.00000000e+00 -2.98274042e-05  2.96142415e-01 -3.14154818e+00
 -2.26923589e+00  1.33667839e-03  9.60299604e-01  1.57075638e+00]","[ 0.00000000e+00 -5.55972507e-05  1.14014268e-04 -1.06059783e-05
 -9.52376087e-05  7.71696116e-02 -1.42965766e-04  1.06059783e-05]","[ 0.         -0.14330313  9.15108776 -0.5065248  -4.82316875  0.75758731
 -0.98082536 -0.05861089]"
1724449200.936469,"[ 0.00000000e+00 -2.98274042e-05  2.96142881e-01 -3.14154818e+00
 -2.26923642e+00  1.47176386e-03  9.60298671e-01  1.57075638e+00]","[ 0.00000000e+00 -5.55972507e-05  1.19406413e-04 -1.06058726e-05
 -1.00605543e-04  6.45532979e-02 -1.50792882e-04  1.06059783e-05]","[ 0.         -0.1281895   9.17292786 -0.50983334 -4.83089304  0.73958057
 -0.96632135 -0.06853844]"
