Time,Position,Velocity,Effort
1723672330.1386542,"[ 0.00000000e+00 -1.16199045e-02  2.95093595e-01 -3.14152181e+00
 -2.26718925e+00  2.86293251e-05  9.60001796e-01  1.57078501e+00]","[ 0.00000000e+00 -1.24785034e-01  7.26562194e-02 -5.29097849e-06
  9.53444128e-02  1.13756038e-04  6.61372301e-05  0.00000000e+00]","[ 0.         -1.60284674 11.31610584 -1.53233838 -3.16089082  0.28961191
 -0.76526213  0.03022853]"
1723672330.1398163,"[ 0.00000000e+00 -1.17418772e-02  2.95170261e-01 -3.14152181e+00
 -2.26709497e+00  2.86293251e-05  9.60001796e-01  1.57078501e+00]","[ 0.00000000e+00 -1.23579305e-01  7.77092596e-02 -5.29103081e-06
  9.56145072e-02  1.13670222e-04  6.61372301e-05  0.00000000e+00]","[ 0.         -1.60651731 11.19658566 -1.52268839 -3.09581709  0.29901591
 -0.74252927  0.03650805]"
1723672330.141485,"[ 0.00000000e+00 -1.18761006e-02  2.95257047e-01 -3.14152181e+00
 -2.26699910e+00  2.86293251e-05  9.60001796e-01  1.57078501e+00]","[ 0.00000000e+00 -1.26387300e-01  8.17505150e-02 -5.29097849e-06
  9.72350907e-02  1.13670222e-04  6.61372301e-05  0.00000000e+00]","[ 0.         -1.59411359 11.033741   -1.53523767 -3.04600263  0.29070109
 -0.70757729  0.03222018]"
1723672330.1426995,"[ 0.00000000e+00 -1.21306988e-02  2.95431550e-01 -3.14152128e+00
 -2.26679324e+00  2.86293251e-05  9.60002728e-01  1.57078501e+00]","[ 0.00000000e+00 -1.30055081e-01  9.02125596e-02  0.00000000e+00
  1.01286549e-01  1.03175101e-04  7.40744343e-05  0.00000000e+00]","[ 0.         -1.56674612 10.71053314 -1.5188812  -2.86930323  0.27749503
 -0.68488258  0.01977007]"
1723672330.144604,"[ 0.00000000e+00 -1.22611937e-02  2.95523862e-01 -3.14152128e+00
 -2.26669417e+00  2.86293251e-05  9.60002728e-01  1.57078501e+00]","[ 0.00000000e+00 -1.32347763e-01  9.36288626e-02 -5.28698695e-06
  1.00374458e-01  1.03174077e-04  7.41857136e-05  0.00000000e+00]","[ 0.00000000e+00 -1.57044828e+00  1.05135679e+01 -1.49609935e+00
 -2.77381110e+00  2.62224048e-01 -6.31212413e-01 -4.54279408e-03]"
1723672330.1456618,"[ 0.00000000e+00 -1.25312382e-02  2.95721768e-01 -3.14152128e+00
 -2.26648431e+00  2.86293251e-05  9.60002728e-01  1.57078501e+00]","[ 0.00000000e+00 -1.32405745e-01  9.72350907e-02 -5.29097849e-06
  1.02815071e-01  1.03174077e-04  7.41857136e-05  0.00000000e+00]","[ 0.00000000e+00 -1.52952600e+00  1.01082563e+01 -1.48057652e+00
 -2.63249111e+00  2.41618156e-01 -6.03948832e-01 -7.09782005e-04]"
1723672330.1473975,"[ 0.00000000e+00 -1.26627984e-02  2.95820938e-01 -3.14152128e+00
 -2.26638471e+00  2.86293251e-05  9.60002728e-01  1.57078501e+00]","[ 0.00000000e+00 -1.33292960e-01  1.00374458e-01 -5.29097849e-06
  1.01016455e-01  1.03175101e-04  7.41857136e-05  0.00000000e+00]","[ 0.00000000e+00 -1.51111484e+00  9.93182850e+00 -1.48858452e+00
 -2.48639774e+00  2.46815726e-01 -5.92610240e-01 -8.56205449e-03]"
1723672330.1486075,"[ 0.00000000e+00 -1.29280492e-02  2.96024370e-01 -3.14152128e+00
 -2.26618391e+00  2.86293251e-05  9.60003660e-01  1.57078501e+00]","[ 0.00000000e+00 -1.35048741e-01  1.03447330e-01 -5.29097849e-06
  1.02637038e-01  1.03096242e-04  8.47836692e-05  0.00000000e+00]","[ 0.         -1.48944926  9.52528191 -1.48092544 -2.32903957  0.26102212
 -0.53172445  0.00960742]"
1723672330.150362,"[ 0.00000000e+00 -1.30713273e-02  2.96135490e-01 -3.14152128e+00
 -2.26607339e+00  2.95806302e-05  9.60003660e-01  1.57078501e+00]","[ 0.00000000e+00 -1.34913427e-01  1.04570452e-01 -5.29097849e-06
  1.03971007e-01  1.13929191e-04  8.47836692e-05  0.00000000e+00]","[ 0.         -1.48558688  9.34613609 -1.45293307 -2.2738378   0.24436305
 -0.5055877   0.02251354]"
1723672330.1520264,"[ 0.00000000e+00 -1.33397739e-02  2.96343949e-01 -3.14152128e+00
 -2.26586246e+00  2.95806302e-05  9.60004592e-01  1.57078501e+00]","[ 0.00000000e+00 -1.36129127e-01  1.04797819e-01 -5.29097849e-06
  1.08579183e-01  1.13670222e-04  9.53816248e-05  0.00000000e+00]","[ 0.         -1.46220648  8.96889687 -1.45521057 -2.15801668  0.23886633
 -0.45708311  0.01865989]"
1723672330.153263,"[ 0.00000000e+00 -1.34729320e-02  2.96445915e-01 -3.14152128e+00
 -2.26575088e+00  2.95806302e-05  9.60004592e-01  1.57078501e+00]","[ 0.00000000e+00 -1.34911904e-01  1.03342518e-01 -5.29103081e-06
  1.13170839e-01  1.13928053e-04  8.47836692e-05  0.00000000e+00]","[ 0.         -1.41521466  8.75634289 -1.47748637 -2.1687088   0.24160576
 -0.43209592  0.01839758]"
1723672330.1549988,"[ 0.00000000e+00 -1.37488354e-02  2.96652543e-01 -3.14152128e+00
 -2.26551252e+00  2.95806302e-05  9.60004592e-01  1.57078501e+00]","[ 0.00000000e+00 -1.35048741e-01  1.00206163e-01 -5.29097849e-06
  1.18032598e-01  1.13928053e-04  8.47836692e-05  0.00000000e+00]","[ 0.         -1.36749184  8.48166656 -1.44967568 -2.19367766  0.22781911
 -0.42231983  0.01595388]"
1723672330.156184,"[ 0.00000000e+00 -1.38809282e-02  2.96746686e-01 -3.14152128e+00
 -2.26539188e+00  2.95806302e-05  9.60005591e-01  1.57078501e+00]","[ 0.00000000e+00 -1.33968346e-01  9.56145072e-02 -5.29097849e-06
  1.22354159e-01  1.13840847e-04  9.54538036e-05  0.00000000e+00]","[ 0.00000000e+00 -1.33774889e+00  8.38885307e+00 -1.44354868e+00
 -2.26826882e+00  2.16272414e-01 -4.20090467e-01  7.36216363e-03]"
1723672330.1579304,"[ 0.00000000e+00 -1.41531033e-02  2.96931742e-01 -3.14152128e+00
 -2.26513808e+00  2.95806302e-05  9.60005591e-01  1.57078501e+00]","[ 0.00000000e+00 -1.31904213e-01  8.89390609e-02 -5.29097849e-06
  1.24882689e-01  1.13928053e-04  9.53816248e-05  0.00000000e+00]","[ 0.00000000e+00 -1.33190084e+00  8.28736687e+00 -1.42003512e+00
 -2.37881827e+00  2.30530351e-01 -4.23676312e-01 -2.73087644e-04]"
