Time,Position,Velocity,Effort
1723765273.3264673,"[ 0.00000000e+00 -2.31162383e-04  2.96540990e-01  3.14147041e+00
 -2.26917996e+00  0.00000000e+00  9.60034220e-01  1.57072802e+00]","[ 0.00000000e+00 -2.64695534e-02  8.73011481e-05 -4.76547840e-05
  1.85604623e-05  2.83709912e-04  1.05820616e-05  1.05819570e-05]","[ 0.         -1.95773089 10.40997601 -1.55384958 -3.87061048  0.33926681
 -0.8013069  -0.14689392]"
1723765273.3276608,"[ 0.00000000e+00 -2.61522419e-04  2.96541456e-01  3.14147041e+00
 -2.26917996e+00  0.00000000e+00  9.60034220e-01  1.57072802e+00]","[ 0.00000000e+00 -3.07911127e-02  8.99466322e-05 -4.76547840e-05
  1.85464284e-05  2.83709912e-04  1.05820616e-05  1.05739739e-05]","[ 0.         -1.93979299 10.39944744 -1.54650557 -3.80729508  0.32345945
 -0.79405707 -0.16602576]"
1723765273.3294756,"[ 0.00000000e+00 -3.32895136e-04  2.96541456e-01  3.14147095e+00
 -2.26917916e+00  8.62109053e-07  9.60034220e-01  1.57072802e+00]","[ 0.00000000e+00 -3.58261538e-02  9.00154869e-05 -4.23278279e-05
  2.65149452e-05  2.94318832e-04  1.05819570e-05  1.05819570e-05]","[ 0.         -1.83708453 10.43607235 -1.50345623 -3.66934896  0.34375605
 -0.78069031 -0.16975184]"
1723765273.3313198,"[ 0.00000000e+00 -3.70712024e-04  2.96541922e-01  3.14147148e+00
 -2.26917863e+00  8.62109053e-07  9.60034220e-01  1.57072802e+00]","[ 0.00000000e+00 -3.80837445e-02  9.52376087e-05 -3.70648338e-05
  3.18179359e-05  2.94315906e-04  1.05819570e-05  1.05740785e-05]","[ 0.         -1.82092381 10.43158722 -1.45578241 -3.55943847  0.36621743
 -0.75335807 -0.16723521]"
1723765273.3330495,"[ 0.00000000e+00 -4.59128972e-04  2.96542355e-01  3.14147201e+00
 -2.26917730e+00  8.62109053e-07  9.60034220e-01  1.57072802e+00]","[ 0.00000000e+00 -4.48875552e-02  1.00528593e-04 -2.64548924e-05
  4.50408745e-05  2.94093347e-04  1.05740785e-05  1.05819570e-05]","[ 0.         -1.72060204 10.41139984 -1.37037718 -3.34838104  0.39022768
 -0.71331882 -0.17842677]"
1723765273.3342369,"[ 0.00000000e+00 -5.57665932e-04  2.96543753e-01  3.14147228e+00
 -2.26917544e+00  1.81341496e-06  9.60035218e-01  1.57072802e+00]","[ 0.00000000e+00 -5.13706214e-02  1.13756038e-04 -1.85184257e-05
  6.36358718e-05  2.94312980e-04  1.85184257e-05  1.05739739e-05]","[ 0.         -1.6433593  10.41418648 -1.33647716 -3.15195513  0.41088858
 -0.66630518 -0.15594131]"
1723765273.3360505,"[ 0.00000000e+00 -6.10929154e-04  2.96544652e-01  3.14147228e+00
 -2.26917464e+00  1.81341496e-06  9.60035218e-01  1.57072802e+00]","[ 0.00000000e+00 -5.39647609e-02  1.21601904e-04 -1.85325998e-05
  7.15903507e-05  2.94318832e-04  1.85184257e-05  1.05739739e-05]","[ 0.         -1.58402371 10.44341373 -1.29612076 -3.07189393  0.38529846
 -0.653458   -0.14613147]"
1723765273.3372262,"[ 0.00000000e+00 -7.27575610e-04  2.96545584e-01  3.14147334e+00
 -2.26917224e+00  1.81341496e-06  9.60035218e-01  1.57072802e+00]","[ 0.00000000e+00 -5.72606640e-02  1.32174673e-04 -5.29097849e-06
  9.54538036e-05  2.83709912e-04  1.85184257e-05  1.05819570e-05]","[ 0.         -1.42983043 10.54180431 -1.21358323 -2.9179883   0.3563444
 -0.64673418 -0.14910485]"
1723765273.3389723,"[ 0.00000000e+00 -7.84567257e-04  2.96546050e-01  3.14147388e+00
 -2.26917091e+00  1.81341496e-06  9.60035218e-01  1.57072802e+00]","[ 0.00000000e+00 -5.78008613e-02  1.37565437e-04  0.00000000e+00
  1.08711279e-04  2.83709912e-04  1.05819570e-05  1.05820616e-05]","[ 0.         -1.35169923 10.54120827 -1.13192499 -2.84104061  0.34487993
 -0.6352644  -0.14620565]"
1723765273.340677,"[ 0.00000000e+00 -9.08137932e-04  2.96547415e-01  3.14147468e+00
 -2.26916824e+00  1.81341496e-06  9.60036150e-01  1.57072802e+00]","[ 0.00000000e+00 -6.04351978e-02  1.50680627e-04  1.85324169e-05
  1.35226222e-04  2.75549658e-04  1.85186086e-05  1.05739739e-05]","[ 0.         -1.18307281 10.63331032 -1.03618968 -2.72945189  0.30138683
 -0.62392265 -0.15014729]"
1723765273.3424284,"[ 0.00000000e+00 -9.68858005e-04  2.96547881e-01  3.14147521e+00
 -2.26916665e+00  1.81341496e-06  9.60036150e-01  1.57072802e+00]","[ 0.00000000e+00 -6.15822255e-02  1.58611171e-04  2.38094022e-05
  1.51135188e-04  2.75758172e-04  1.85184257e-05  1.05819570e-05]","[ 0.         -1.0929656  10.75791836 -1.04063547 -2.70465899  0.30458602
 -0.61530256 -0.17204581]"
1723765273.3435936,"[ 0.00000000e+00 -1.08710236e-03  2.96550178e-01  3.14147547e+00
 -2.26916398e+00  1.81341496e-06  9.60036150e-01  1.57072802e+00]","[ 0.00000000e+00 -5.96915434e-02  1.82402852e-04  3.43913591e-05
  1.77650140e-04  2.65149464e-04  1.85184257e-05  1.05740785e-05]","[ 0.         -0.95031917 10.86187744 -0.90382218 -2.6485486   0.31339505
 -0.61372721 -0.19184747]"
1723765273.345963,"[ 0.00000000e+00 -1.20800987e-03  2.96552475e-01  3.14147601e+00
 -2.26916132e+00  2.76472088e-06  9.60036150e-01  1.57072802e+00]","[ 0.00000000e+00 -5.91813566e-02  2.37076652e-04  5.02642966e-05
  2.35430072e-04  2.65152098e-04  1.85184257e-05  1.05819570e-05]","[ 0.         -0.84077185 11.0943203  -0.90667331 -2.60282302  0.32899481
 -0.61628336 -0.19349191]"
1723765273.3470993,"[ 0.00000000e+00 -1.32891738e-03  2.96554772e-01  3.14147654e+00
 -2.26915839e+00  2.76472088e-06  9.60036150e-01  1.57072802e+00]","[ 0.00000000e+00 -6.17896524e-02  3.85089290e-04  6.35403432e-05
  4.09717093e-04  2.54353535e-04  1.85184257e-05  1.05739739e-05]","[ 0.         -0.72409439 11.35095501 -0.83377999 -2.64822912  0.34081036
 -0.61651289 -0.18151174]"
1723765273.3489103,"[ 0.00000000e+00 -1.39017009e-03  2.96555671e-01  3.14147654e+00
 -2.26915812e+00  2.76472088e-06  9.60036150e-01  1.57072802e+00]","[ 0.00000000e+00 -6.18523200e-02  4.74716754e-04  6.88353671e-05
  5.17743938e-04  2.54351000e-04  1.85044548e-05  1.05819570e-05]","[ 0.         -0.64236677 11.48339653 -0.79255545 -2.64812279  0.34229073
 -0.62540454 -0.18142121]"
1723765273.3500695,"[ 0.00000000e+00 -1.51693656e-03  2.96557968e-01  3.14147707e+00
 -2.26915653e+00  3.71602679e-06  9.60036150e-01  1.57072802e+00]","[ 0.00000000e+00 -6.18523200e-02  6.35073024e-04  8.20101635e-05
  9.71473117e-04  2.54543487e-04  1.85184257e-05  1.05819570e-05]","[ 0.         -0.52966058 11.7495718  -0.74141866 -2.71882105  0.3422502
 -0.63804638 -0.17154467]"
1723765273.3518822,"[ 0.00000000e+00 -1.57818926e-03  2.96559366e-01  3.14147707e+00
 -2.26915626e+00  3.71602679e-06  9.60036150e-01  1.57072802e+00]","[ 0.00000000e+00 -6.18523200e-02  7.06044642e-04  9.25921245e-05
  1.12336751e-03  2.46402543e-04  1.85464284e-05  1.05820616e-05]","[ 0.         -0.49407673 11.93303776 -0.73318934 -2.76427341  0.35520253
 -0.64547151 -0.16647714]"
1723765273.3536608,"[ 0.00000000e+00 -1.70442310e-03  2.96562562e-01  3.14147707e+00
 -2.26915520e+00  3.71602679e-06  9.60036150e-01  1.57072802e+00]","[ 0.00000000e+00 -6.48892058e-02  9.56296935e-04  1.00529585e-04
  1.04611523e-03  2.35985363e-04  1.85464284e-05  1.05819570e-05]","[ 0.         -0.40249261 12.29900074 -0.70457727 -2.7992785   0.3189913
 -0.66096735 -0.18127283]"
1723765273.3548102,"[ 0.00000000e+00 -1.77206739e-03  2.96564393e-01  3.14147734e+00
 -2.26915466e+00  3.71602679e-06  9.60036150e-01  1.57072802e+00]","[ 0.00000000e+00 -6.33847361e-02  1.06207827e-03  1.08466135e-04
  9.87858645e-04  2.28028536e-04  1.85464284e-05  1.05819570e-05]","[ 0.         -0.34916654 12.40048695 -0.65559155 -2.85544062  0.30121225
 -0.70163143 -0.17040291]"
1723765273.3565426,"[ 0.00000000e+00 -1.89670333e-03  2.96569453e-01  3.14147734e+00
 -2.26915386e+00  3.71602679e-06  9.60036150e-01  1.57072802e+00]","[ 0.00000000e+00 -6.26626158e-02  1.47805141e-03  1.19317257e-04
  8.51076780e-04  2.17258159e-04  1.85464284e-05  1.05740785e-05]","[ 0.         -0.31571618 12.79303551 -0.58384448 -2.91370082  0.31726244
 -0.70764202 -0.17661104]"
1723765273.3582733,"[ 0.00000000e+00 -1.96061919e-03  2.96572682e-01  3.14147734e+00
 -2.26915386e+00  3.71602679e-06  9.60036150e-01  1.57072802e+00]","[ 0.00000000e+00 -6.48233924e-02  1.73119892e-03  1.19227035e-04
  7.62422969e-04  2.09468071e-04  1.85464284e-05  1.05820616e-05]","[ 0.         -0.31891575 12.9948616  -0.60656953 -2.96026683  0.31957477
 -0.7171793  -0.15074828]"
1723765273.3599918,"[ 0.00000000e+00 -2.10016884e-03  2.96579573e-01  3.14147734e+00
 -2.26915306e+00  4.66733244e-06  9.60036150e-01  1.57072802e+00]","[ 0.00000000e+00 -6.97136303e-02  2.51710283e-03  1.21692507e-04
  6.35052023e-04  2.09465991e-04  1.85464284e-05  1.05819570e-05]","[ 0.         -0.27906495 13.3364048  -0.58881164 -3.05541587  0.36843377
 -0.7182073  -0.14642739]"
1723765273.3618524,"[ 0.00000000e+00 -2.24078374e-03  2.96589659e-01  3.14147787e+00
 -2.26915200e+00  4.66733244e-06  9.60036150e-01  1.57072895e+00]","[ 0.00000000e+00 -7.18459277e-02  4.04315291e-03  1.37773464e-04
  5.11569676e-04  1.98862094e-04  1.85464284e-05  1.85186086e-05]","[ 0.         -0.25063628 13.69480038 -0.59589958 -3.06249714  0.39931646
 -0.73282111 -0.14250684]"
1723765273.3635633,"[ 0.00000000e+00 -2.39205129e-03  2.96606204e-01  3.14147787e+00
 -2.26915067e+00  5.61863861e-06  9.60036150e-01  1.57072895e+00]","[ 0.00000000e+00 -7.52305391e-02  7.28310944e-03  1.40529211e-04
  4.93962059e-04  1.98862094e-04  1.85464284e-05  1.85186086e-05]","[ 0.         -0.21240507 13.96223259 -0.56816268 -3.14494252  0.44008234
 -0.79139727 -0.14214134]"
1723765273.365322,"[ 0.00000000e+00 -2.46875033e-03  2.96617656e-01  3.14147787e+00
 -2.26915014e+00  5.61863861e-06  9.60036150e-01  1.57072895e+00]","[ 0.00000000e+00 -7.77880725e-02  1.05338018e-02  1.40529211e-04
  4.96796609e-04  1.88113759e-04  1.85324169e-05  1.85184257e-05]","[ 0.         -0.1690046  14.10796547 -0.56160289 -3.16729569  0.43333051
 -0.79550821 -0.13703027]"
1723765273.3665483,"[ 0.00000000e+00 -2.62534420e-03  2.96651644e-01  3.14147787e+00
 -2.26914880e+00  5.61863861e-06  9.60036150e-01  1.57072895e+00]","[ 0.00000000e+00 -7.52305391e-02  1.85568669e-02  1.45721936e-04
  4.83672121e-04  1.80303434e-04  1.85464284e-05  1.85184257e-05]","[ 0.         -0.12387179 14.30981064 -0.53236431 -3.2012496   0.39350632
 -0.78450334 -0.14652203]"
1723765273.3683293,"[ 0.00000000e+00 -2.77448122e-03  2.96701246e-01  3.14147840e+00
 -2.26914747e+00  5.61863861e-06  9.60036150e-01  1.57072895e+00]","[ 0.00000000e+00 -7.56272918e-02  2.75499417e-02  1.51135188e-04
  5.03512411e-04  1.69567338e-04  1.85324169e-05  1.05819570e-05]","[ 0.         -0.1106278  14.49800587 -0.48885328 -3.20346284  0.37127465
 -0.77626103 -0.16559765]"
1723765273.3701868,"[ 0.00000000e+00 -2.84745184e-03  2.96731539e-01  3.14147840e+00
 -2.26914641e+00  6.56994478e-06  9.60036150e-01  1.57072895e+00]","[ 0.00000000e+00 -7.40067084e-02  3.07911127e-02  1.51020918e-04
  5.31914120e-04  1.69567338e-04  1.85464284e-05  1.05820616e-05]","[ 0.         -0.09810839 14.58219814 -0.46772605 -3.19901419  0.36194801
 -0.78578162 -0.1601629 ]"
1723765273.372023,"[ 0.00000000e+00 -2.99765412e-03  2.96808238e-01  3.14147840e+00
 -2.26914374e+00  6.56994478e-06  9.60036150e-01  1.57072895e+00]","[ 0.00000000e+00 -7.28524278e-02  3.99744266e-02  1.45832208e-04
  6.03207482e-04  1.69693962e-04  1.85466133e-05  1.05819570e-05]","[ 0.         -0.07416144 14.60156059 -0.43429604 -3.14735293  0.36032042
 -0.77597529 -0.15623584]"
1723765273.373266,"[ 0.00000000e+00 -3.06849421e-03  2.96852314e-01  3.14147840e+00
 -2.26914241e+00  6.56994478e-06  9.60036150e-01  1.57072895e+00]","[ 0.00000000e+00 -7.18459277e-02  4.48361812e-02  1.45832208e-04
  6.35130761e-04  1.61620475e-04  1.85462435e-05  1.05739739e-05]","[ 0.         -0.05856771 14.58308697 -0.41747805 -3.07692361  0.38647076
 -0.77485585 -0.15865399]"
1723765273.3751147,"[ 0.00000000e+00 -3.21283754e-03  2.96961603e-01  3.14147840e+00
 -2.26913815e+00  7.52125043e-06  9.60036150e-01  1.57072895e+00]","[ 0.00000000e+00 -7.34665111e-02  5.63931768e-02  1.45721936e-04
  7.53024468e-04  1.69695653e-04  1.85464284e-05  1.05820616e-05]","[ 0.         -0.05721992 14.51318645 -0.42051905 -2.96708679  0.40543777
 -0.75335926 -0.15959473]"
1723765273.3769429,"[ 0.00000000e+00 -3.36357246e-03  2.97084674e-01  3.14147840e+00
 -2.26913309e+00  8.47255609e-06  9.60037082e-01  1.57072895e+00]","[ 0.00000000e+00 -7.29263222e-02  6.42831993e-02  1.45832208e-04
  1.03331131e-03  1.69567338e-04  2.91664395e-05  1.05819570e-05]","[ 0.         -0.04352492 14.32346249 -0.39331239 -2.87358356  0.40306473
 -0.72992456 -0.16448571]"
1723765273.3780975,"[ 0.00000000e+00 -3.43334728e-03  2.97151253e-01  3.14147840e+00
 -2.26912990e+00  8.47255609e-06  9.60037082e-01  1.57072895e+00]","[ 0.00000000e+00 -7.06938358e-02  6.75243704e-02  1.43072445e-04
  1.37447070e-03  1.69569029e-04  2.91443860e-05  1.05819570e-05]","[ 0.00000000e+00 -1.27609856e-02  1.42112780e+01 -3.84200335e-01
 -2.84700727e+00  3.98151398e-01 -7.14394093e-01 -1.56482205e-01]"
1723765273.3798547,"[ 0.00000000e+00 -3.57715798e-03  2.97303686e-01  3.14147840e+00
 -2.26912324e+00  8.47255609e-06  9.60037082e-01  1.57072895e+00]","[ 0.00000000e+00 -7.02253442e-02  7.77092596e-02  1.43073876e-04
  2.41917808e-03  1.61741166e-04  2.91443860e-05  1.05739739e-05]","[ 0.          0.03801835 13.96741581 -0.36707726 -2.75651264  0.379684
 -0.66348457 -0.14970964]"
1723765273.381108,"[ 0.00000000e+00 -3.64373700e-03  2.97384979e-01  3.14147840e+00
 -2.26911951e+00  8.47255609e-06  9.60037082e-01  1.57072895e+00]","[ 0.00000000e+00 -6.75243704e-02  8.24633683e-02  1.37877721e-04
  2.98213627e-03  1.61618866e-04  2.91664395e-05  1.05819570e-05]","[ 0.          0.03558744 13.78339386 -0.34987962 -2.74036574  0.38197699
 -0.66616088 -0.15048853]"
1723765273.3834531,"[ 0.00000000e+00 -3.77050347e-03  2.97565442e-01  3.14147840e+00
 -2.26911205e+00  8.47255609e-06  9.60038081e-01  1.57072895e+00]","[ 0.00000000e+00 -6.32028089e-02  9.02766419e-02  1.37773464e-04
  3.56364685e-03  1.61496777e-04  3.70928568e-05  1.05820616e-05]","[ 0.          0.06712337 13.46790028 -0.29770029 -2.66347528  0.35794339
 -0.65989012 -0.16600136]"
1723765273.3846505,"[ 0.00000000e+00 -3.89673731e-03  2.97759686e-01  3.14147840e+00
 -2.26910566e+00  8.47255609e-06  9.60038081e-01  1.57072895e+00]","[ 0.00000000e+00 -6.20594764e-02  1.00476258e-01  1.32574732e-04
  3.44488521e-03  1.50794377e-04  3.71209245e-05  1.05819570e-05]","[ 0.          0.12626337 13.09403419 -0.30516914 -2.70525408  0.35942501
 -0.65140051 -0.163875  ]"
1723765273.386427,"[ 0.00000000e+00 -4.02030798e-03  2.97977799e-01  3.14147787e+00
 -2.26909927e+00  9.42386226e-06  9.60038081e-01  1.57072895e+00]","[ 0.00000000e+00 -6.37430062e-02  1.07979531e-01  1.24526017e-04
  3.24034820e-03  1.61741166e-04  3.70928568e-05  1.05819570e-05]","[ 0.          0.13652998 12.73971748 -0.24666549 -2.7200489   0.38262171
 -0.61233008 -0.16658469]"
