Time,Position,Velocity,Effort
1723582182.408751,"[ 0.00000000e+00  4.52955726e-05  2.94416387e-01 -3.14152394e+00
 -2.26887130e+00  4.76574457e-05  9.59922966e-01  1.57065651e+00]","[ 0.00000000e+00 -3.17701716e-05 -4.47907535e-02 -2.38454062e-05
  3.51126721e-02  4.76188043e-05  1.21693710e-04  1.06059783e-05]","[ 0.         -0.78419358  6.6730876  -0.28248447 -0.17062356  0.49996069
 -0.0977615   0.16240299]"
1723582182.4098809,"[ 0.00000000e+00  4.52955726e-05  2.94317184e-01 -3.14152394e+00
 -2.26878768e+00  4.76574457e-05  9.59922966e-01  1.57065651e+00]","[ 0.00000000e+00 -3.17698567e-05 -5.15886178e-02 -2.38454062e-05
  4.28814084e-02  4.76188043e-05  1.21693710e-04  1.05979587e-05]","[ 0.         -0.71361578  6.85770893 -0.25378978 -0.18256861  0.51251632
 -0.10477271  0.15072568]"
1723582182.4116538,"[ 0.00000000e+00  4.52955726e-05  2.94260725e-01 -3.14152394e+00
 -2.26874107e+00  4.76574457e-05  9.59922966e-01  1.57065651e+00]","[ 0.00000000e+00 -3.17698567e-05 -5.31629122e-02 -2.38454062e-05
  4.72670564e-02  4.76188043e-05  1.21693710e-04  1.05979587e-05]","[ 0.         -0.69010454  6.97937059 -0.23256598 -0.21324651  0.52423525
 -0.10581791  0.16867879]"
1723582182.4134526,"[ 0.00000000e+00  4.52955726e-05  2.94155097e-01 -3.14152341e+00
 -2.26863295e+00  4.76574457e-05  9.59922966e-01  1.57065651e+00]","[ 0.00000000e+00 -3.17698567e-05 -5.34792999e-02 -1.85604623e-05
  5.48666279e-02  4.76192757e-05  1.21600701e-04  1.06059783e-05]","[ 0.         -0.64662164  7.1713891  -0.20339081 -0.30207804  0.52298266
 -0.11193262  0.15738694]"
1723582182.4146879,"[ 0.00000000e+00  4.52955726e-05  2.94102300e-01 -3.14152341e+00
 -2.26857463e+00  4.76574457e-05  9.59922966e-01  1.57065651e+00]","[ 0.00000000e+00 -3.17701716e-05 -5.34792999e-02 -1.85184257e-05
  5.91513461e-02  4.76188043e-05  1.21692507e-04  1.05979587e-05]","[ 0.         -0.6365      7.25563812 -0.17237277 -0.34257418  0.51480889
 -0.13160612  0.17122877]"
1723582182.4164913,"[ 0.00000000e+00  4.52955726e-05  2.93989782e-01 -3.14152341e+00
 -2.26843934e+00  4.76574457e-05  9.59923898e-01  1.57065651e+00]","[ 0.00000000e+00 -3.70648338e-05 -5.48666279e-02 -1.85184257e-05
  7.21160221e-02  4.75828816e-05  1.32275769e-04  1.06059783e-05]","[ 0.         -0.58355212  7.41500092 -0.126561   -0.40279028  0.49849617
 -0.15155005  0.16533959]"
1723582182.4183114,"[ 0.00000000e+00  4.52955726e-05  2.93936052e-01 -3.14152341e+00
 -2.26836024e+00  4.76574457e-05  9.59923898e-01  1.57065651e+00]","[ 0.00000000e+00 -3.70648338e-05 -5.45596902e-02 -1.85606472e-05
  8.02189477e-02  4.76188043e-05  1.32175981e-04  1.06059783e-05]","[ 0.         -0.51426715  7.49033833 -0.1198435  -0.44410262  0.50705838
 -0.15607356  0.15134497]"
1723582182.4200833,"[ 0.00000000e+00  4.52955726e-05  2.93829992e-01 -3.14152341e+00
 -2.26817835e+00  4.76574457e-05  9.59923898e-01  1.57065651e+00]","[ 0.00000000e+00 -3.70368514e-05 -5.06552298e-02 -1.85184257e-05
  9.28193948e-02  4.76192757e-05  1.32274460e-04  1.05979587e-05]","[ 0.         -0.45507294  7.61827612 -0.05986053 -0.50774771  0.5013932
 -0.17382295  0.13261257]"
1723582182.421869,"[ 0.00000000e+00  4.52955726e-05  2.93733552e-01 -3.14152341e+00
 -2.26797142e+00  4.86087529e-05  9.59923898e-01  1.57065651e+00]","[ 0.00000000e+00 -3.70648338e-05 -4.88876440e-02 -1.85184257e-05
  1.08579183e-01  5.55552731e-05  1.32175981e-04  1.06059783e-05]","[ 0.         -0.4086704   7.67668486 -0.01300579 -0.58004987  0.53244066
 -0.19581264  0.12785798]"
1723582182.4235811,"[ 0.00000000e+00  4.52955726e-05  2.93631154e-01 -3.14152341e+00
 -2.26772934e+00  4.86087529e-05  9.59923898e-01  1.57065651e+00]","[ 0.00000000e+00 -3.70368514e-05 -5.01536899e-02 -1.85186086e-05
  1.22084056e-01  5.55552731e-05  1.32275769e-04  1.05979587e-05]","[ 0.         -0.36225218  7.67582941  0.02891525 -0.60667413  0.53033096
 -0.19886653  0.16138586]"
