Time,Position,Velocity,Effort
1723827186.302751,"[ 0.00000000e+00  4.26502632e-05  3.43013317e-01 -3.14143606e+00
 -2.25218473e+00  1.04395942e-06  9.59978093e-01  1.57077369e+00]","[ 0.00000000e+00 -1.32474486e-05  1.86822498e-01  5.29097849e-06
  9.12929458e-02  9.53105108e-05 -5.56392812e-05  1.05820616e-05]","[ 0.         -0.01494333  9.98070145 -0.52833951 -2.56982064  0.04061714
 -0.83314288 -0.37302616]"
1723827186.3051426,"[ 0.00000000e+00  4.26502632e-05  3.43196077e-01 -3.14143606e+00
 -2.25209152e+00  1.04395942e-06  9.59978093e-01  1.57077369e+00]","[ 0.00000000e+00 -1.32474486e-05  1.85286870e-01  5.29097849e-06
  9.44383304e-02  9.53095680e-05 -5.56392812e-05  1.05819570e-05]","[ 0.00000000e+00  2.57894327e-03  9.93312645e+00 -5.11234283e-01
 -2.57282877e+00  4.19615880e-02 -8.35838675e-01 -3.75407189e-01]"
1723827186.3069377,"[ 0.00000000e+00  4.21910735e-05  3.43755374e-01 -3.14143606e+00
 -2.25179165e+00  1.04395942e-06  9.59978093e-01  1.57077369e+00]","[ 0.00000000e+00 -1.85604623e-05  1.83126081e-01  5.29097849e-06
  1.02096849e-01  9.53095680e-05 -5.56392812e-05  1.05819570e-05]","[ 0.         -0.02294478 10.09092426 -0.52376032 -2.77947927  0.06401056
 -0.86053354 -0.3831965 ]"
1723827186.3087208,"[ 0.00000000e+00  4.21910735e-05  3.43934472e-01 -3.14143606e+00
 -2.25168992e+00  1.04395942e-06  9.59978093e-01  1.57077369e+00]","[ 0.00000000e+00 -1.85466133e-05  1.81505497e-01  5.29097849e-06
  1.03177236e-01  9.53105108e-05 -5.56392812e-05  1.05819570e-05]","[ 0.         -0.0112004  10.1083107  -0.48502776 -2.84503436  0.05591725
 -0.89021748 -0.36663455]"
1723827186.3104343,"[ 0.00000000e+00  4.21910735e-05  3.44286209e-01 -3.14143606e+00
 -2.25147687e+00  1.99526533e-06  9.59978093e-01  1.57077369e+00]","[ 0.00000000e+00 -1.32573405e-05  1.77994236e-01  5.29497611e-06
  1.04797819e-01  9.52385514e-05 -5.55552731e-05  1.05739739e-05]","[ 0.          0.02524239 10.2461586  -0.49040976 -3.1813972   0.07165869
 -0.92008322 -0.35084221]"
1723827186.3120778,"[ 0.00000000e+00  4.21910735e-05  3.44475859e-01 -3.14143606e+00
 -2.25137353e+00  1.99526533e-06  9.59978093e-01  1.57077369e+00]","[ 0.00000000e+00 -1.32574726e-05  1.78547141e-01  5.29097849e-06
  1.04691642e-01  9.53095680e-05 -5.55552731e-05  1.05819570e-05]","[ 0.00000000e+00  7.43168313e-03  1.03280230e+01 -5.25364220e-01
 -3.37817836e+00  8.38278681e-02 -9.68759060e-01 -3.55806828e-01]"
1723827186.314306,"[ 0.00000000e+00  4.21910735e-05  3.44828495e-01 -3.14143606e+00
 -2.25116900e+00  1.99526533e-06  9.59977095e-01  1.57077369e+00]","[ 0.00000000e+00 -1.32474486e-05  1.79344725e-01  5.29097849e-06
  1.03447330e-01  9.53095680e-05 -6.61872009e-05  1.05739739e-05]","[ 0.          0.0555329  10.45520687 -0.49416289 -3.7542305   0.07368094
 -1.02834058 -0.33326221]"
1723827186.3159685,"[ 0.00000000e+00  4.21910735e-05  3.45385029e-01 -3.14143606e+00
 -2.25086327e+00  1.99526533e-06  9.59976163e-01  1.57077369e+00]","[ 0.00000000e+00 -1.32474486e-05  1.85827058e-01  5.29097849e-06
  9.83154852e-02  9.52376087e-05 -7.40737029e-05  1.05820616e-05]","[ 0.          0.10372119 10.69541645 -0.50716066 -4.15587473  0.08577826
 -1.0965873  -0.35596305]"
1723827186.3176432,"[ 0.00000000e+00  4.21910735e-05  3.45569186e-01 -3.14143606e+00
 -2.25076767e+00  1.99526533e-06  9.59976163e-01  1.57077369e+00]","[ 0.00000000e+00 -1.32474486e-05  1.86907453e-01  5.29097849e-06
  9.68667505e-02  8.47204549e-05 -7.41296676e-05  1.05740785e-05]","[ 0.          0.10892746 10.77105522 -0.49545914 -4.2762475   0.0692518
 -1.09147918 -0.36190468]"
1723827186.3194287,"[ 0.00000000e+00  4.21910735e-05  3.45959040e-01 -3.14143606e+00
 -2.25057965e+00  1.99526533e-06  9.59975230e-01  1.57077369e+00]","[ 0.00000000e+00 -1.32574726e-05  1.90765441e-01  5.29097849e-06
  9.02125596e-02  8.46556558e-05 -7.40744343e-05  1.05819570e-05]","[ 0.          0.07026803 10.84452915 -0.49305761 -4.27370787  0.05600173
 -1.07492685 -0.37241778]"
1723827186.3211079,"[ 0.00000000e+00  4.21910735e-05  3.46145927e-01 -3.14143606e+00
 -2.25049496e+00  2.94657124e-06  9.59975230e-01  1.57077369e+00]","[ 0.00000000e+00 -1.32474486e-05  1.89608431e-01  5.29103081e-06
  8.58909982e-02  9.52376087e-05 -7.40737029e-05  1.05739739e-05]","[ 0.          0.06149336 10.83259678 -0.46298528 -4.22765207  0.07087526
 -1.05136907 -0.36152664]"
