Time,Position,Velocity,Effort
1723756765.0928452,"[ 0.00000000e+00 -3.67569494e-03  2.93313838e-01 -3.14146722e+00
 -2.26919594e+00  7.70210114e-06  9.59935150e-01  1.57079153e+00]","[ 0.00000000e+00  0.00000000e+00  1.78264326e-02  1.32574726e-05
 -6.36358718e-05  1.05979587e-05 -1.42856421e-04  0.00000000e+00]","[ 0.          0.04098277 10.24472809 -0.4997066  -4.413692    0.14686561
 -1.0691278  -0.0663094 ]"
1723756765.094525,"[ 0.00000000e+00 -3.67569494e-03  2.93337241e-01 -3.14146722e+00
 -2.26919647e+00  7.70210114e-06  9.59935150e-01  1.57079153e+00]","[ 0.00000000e+00  0.00000000e+00  2.37444946e-02  1.32474486e-05
 -6.89910622e-05  1.05979587e-05 -1.42856421e-04  0.00000000e+00]","[ 0.          0.03433958 10.16517162 -0.49636343 -4.39620781  0.1384443
 -1.05698574 -0.06237351]"
1723756765.0962214,"[ 0.00000000e+00 -3.67516230e-03  2.93398327e-01 -3.14146722e+00
 -2.26919647e+00  7.70210114e-06  9.59935150e-01  1.57079153e+00]","[ 0.00000000e+00  1.36066478e-05  3.29518914e-02  1.32574726e-05
 -6.36358718e-05  1.05979587e-05 -1.42856421e-04  0.00000000e+00]","[ 0.          0.04147001  9.99719715 -0.46562687 -4.39602184  0.14245364
 -1.05833447 -0.05600689]"
1723756765.0979626,"[ 0.00000000e+00 -3.67516230e-03  2.93436909e-01 -3.14146722e+00
 -2.26919647e+00  7.70210114e-06  9.59935150e-01  1.57079153e+00]","[ 0.00000000e+00  1.32723385e-05  3.63614283e-02  1.32574726e-05
 -6.36358718e-05  1.06059783e-05 -1.42856421e-04  0.00000000e+00]","[ 0.          0.04208672  9.889328   -0.45852217 -4.39152813  0.13716646
 -1.04932976 -0.05249561]"
1723756765.0997813,"[ 0.00000000e+00 -3.67516230e-03  2.93518635e-01 -3.14146722e+00
 -2.26919647e+00  7.70210114e-06  9.59935150e-01  1.57079153e+00]","[ 0.00000000e+00  1.29540634e-05  4.32155977e-02  1.06059783e-05
 -6.09843734e-05  1.05979587e-05 -1.32275769e-04  0.00000000e+00]","[ 0.          0.06497931  9.59795475 -0.43985564 -4.33856153  0.13347889
 -1.02060795 -0.07081673]"
1723756765.1009293,"[ 0.00000000e+00 -3.67462967e-03  2.93615974e-01 -3.14146722e+00
 -2.26919647e+00  7.70210114e-06  9.59935150e-01  1.57079153e+00]","[ 0.00000000e+00  3.79520855e-05  4.88998487e-02  1.06060839e-05
 -6.09843734e-05  1.05979587e-05 -1.32274460e-04  0.00000000e+00]","[ 0.          0.07477572  9.31149292 -0.42310292 -4.28278637  0.12986478
 -0.98693115 -0.06446095]"
1723756765.1032543,"[ 0.00000000e+00 -3.67462967e-03  2.93712879e-01 -3.14146722e+00
 -2.26919647e+00  7.70210114e-06  9.59935150e-01  1.57079153e+00]","[ 0.00000000e+00  3.78837022e-05  4.88876440e-02  1.06059783e-05
 -6.09843734e-05  1.05979587e-05 -1.32274460e-04  0.00000000e+00]","[ 0.          0.05916734  9.02557373 -0.43599987 -4.19625902  0.13355953
 -0.95941019 -0.05764305]"
1723756765.1050375,"[ 0.00000000e+00 -3.67462967e-03  2.93812515e-01 -3.14146722e+00
 -2.26919594e+00  7.70210114e-06  9.59935150e-01  1.57079153e+00]","[ 0.00000000e+00  3.70174840e-05  4.88998487e-02  5.30298914e-06
 -5.03783961e-05  1.05979587e-05 -1.32275769e-04  0.00000000e+00]","[ 0.          0.0950323   8.82362938 -0.4499844  -4.16048813  0.12508386
 -0.95415872 -0.07347836]"
1723756765.106699,"[ 0.00000000e+00 -3.67462967e-03  2.93910786e-01 -3.14146722e+00
 -2.26919594e+00  7.70210114e-06  9.59935150e-01  1.57079153e+00]","[ 0.00000000e+00  3.61916302e-05  5.07783261e-02  5.30298914e-06
 -5.03398035e-05  1.05979587e-05 -1.21693710e-04  0.00000000e+00]","[ 0.          0.10799305  8.59660816 -0.45461982 -4.12676334  0.12685309
 -0.92132562 -0.06832951]"
1723756765.1085205,"[ 0.00000000e+00 -3.67462967e-03  2.93960820e-01 -3.14146722e+00
 -2.26919594e+00  7.70210114e-06  9.59935150e-01  1.57079153e+00]","[ 0.00000000e+00  3.61916302e-05  5.07783261e-02  5.30298914e-06
 -5.03783961e-05  1.05979587e-05 -1.21600701e-04  0.00000000e+00]","[ 0.          0.10893671  8.50674248 -0.43906426 -4.13560104  0.12507311
 -0.92047149 -0.06278213]"
1723756765.10964,"[ 0.00000000e+00 -3.67409704e-03  2.94061387e-01 -3.14146775e+00
 -2.26919647e+00  7.70210114e-06  9.59934218e-01  1.57079153e+00]","[ 0.00000000e+00  4.61923292e-05  4.80773522e-02 -5.29897933e-06
 -5.56813848e-05  1.05978530e-05 -1.32274460e-04  0.00000000e+00]","[ 0.          0.08302369  8.38710594 -0.43237802 -4.16410589  0.12292429
 -0.92830312 -0.07274917]"
1723756765.111505,"[ 0.00000000e+00 -3.67409704e-03  2.94106861e-01 -3.14146775e+00
 -2.26919647e+00  7.70210114e-06  9.59934218e-01  1.57079153e+00]","[ 0.00000000e+00  4.61163428e-05  4.61866702e-02 -5.30298914e-06
 -5.56813848e-05  1.05979587e-05 -1.32175981e-04  0.00000000e+00]","[ 0.          0.08296528  8.35484123 -0.43239495 -4.19225407  0.13041475
 -0.92688209 -0.07715079]"
1723756765.113265,"[ 0.00000000e+00 -3.67409704e-03  2.94194545e-01 -3.14146775e+00
 -2.26919647e+00  7.70210114e-06  9.59934218e-01  1.57079153e+00]","[ 0.00000000e+00  4.52245560e-05  4.18226896e-02 -5.30298914e-06
 -5.56813848e-05  1.05979587e-05 -1.32274460e-04  0.00000000e+00]","[ 0.          0.0783506   8.35084152 -0.4658373  -4.23389149  0.16042672
 -0.92681372 -0.07074224]"
1723756765.1144502,"[ 0.00000000e+00 -3.67409704e-03  2.94234959e-01 -3.14146775e+00
 -2.26919647e+00  7.70210114e-06  9.59934218e-01  1.57079153e+00]","[ 0.00000000e+00  4.51517149e-05  4.10548170e-02 -1.05979587e-05
 -5.56813848e-05  1.05979587e-05 -1.21692507e-04  0.00000000e+00]","[ 0.          0.07142465  8.42303562 -0.48663116 -4.29381609  0.15630175
 -0.93359911 -0.06154634]"
1723756765.1161084,"[ 0.00000000e+00 -3.67409704e-03  2.94315320e-01 -3.14146775e+00
 -2.26919701e+00  7.70210114e-06  9.59934218e-01  1.57079153e+00]","[ 0.00000000e+00  4.42284551e-05  3.88691107e-02 -1.06059783e-05
 -6.09843734e-05  1.05980643e-05 -1.21692507e-04  0.00000000e+00]","[ 0.          0.07536735  8.57254124 -0.53690648 -4.3735981   0.13954926
 -0.97145528 -0.04135157]"
1723756765.1172707,"[ 0.00000000e+00 -3.67409704e-03  2.94351605e-01 -3.14146775e+00
 -2.26919701e+00  7.70210114e-06  9.59934218e-01  1.57079153e+00]","[ 0.00000000e+00  4.42275367e-05  3.67332556e-02 -1.06059783e-05
 -6.09843734e-05  1.05979587e-05 -1.21693710e-04  0.00000000e+00]","[ 0.          0.07229722  8.63238335 -0.53771043 -4.41812277  0.15058954
 -0.97688448 -0.05336643]"
1723756765.1189842,"[ 0.00000000e+00 -3.67409704e-03  2.94417718e-01 -3.14146828e+00
 -2.26919727e+00  7.70210114e-06  9.59933219e-01  1.57079153e+00]","[ 0.00000000e+00  4.33404313e-05  3.21415997e-02 -1.58969375e-05
 -6.36352378e-05  1.05979587e-05 -1.32274460e-04  0.00000000e+00]","[ 0.          0.03645688  8.86703587 -0.56698936 -4.5026536   0.15671375
 -0.99762404 -0.06652123]"
1723756765.120788,"[ 0.00000000e+00 -3.67409704e-03  2.94448944e-01 -3.14146828e+00
 -2.26919781e+00  7.70210114e-06  9.59933219e-01  1.57079153e+00]","[ 0.00000000e+00  4.33404313e-05  2.93399105e-02 -1.59091264e-05
 -6.89388604e-05  1.05979587e-05 -1.32274460e-04  0.00000000e+00]","[ 0.         -0.01719277  9.01328659 -0.57661641 -4.51625776  0.14930102
 -1.01226842 -0.06776025]"
1723756765.1220887,"[ 0.00000000e+00 -3.67409704e-03  2.94499910e-01 -3.14146828e+00
 -2.26919781e+00  7.70210114e-06  9.59932287e-01  1.57079153e+00]","[ 0.00000000e+00  4.24882125e-05  2.51190644e-02 -1.59089679e-05
 -6.89388604e-05  1.05979587e-05 -1.42856421e-04  0.00000000e+00]","[ 0.         -0.05365248  9.36110306 -0.56821322 -4.63083172  0.16005702
 -1.03330719 -0.07039794]"
1723756765.1236086,"[ 0.00000000e+00 -3.67356441e-03  2.94523346e-01 -3.14146828e+00
 -2.26919834e+00  7.70210114e-06  9.59931355e-01  1.57079153e+00]","[ 0.00000000e+00  5.20860766e-05  2.37685775e-02 -1.58969375e-05
 -6.89388604e-05  1.05980643e-05 -1.50792882e-04  0.00000000e+00]","[ 0.         -0.04863393  9.55676556 -0.57201064 -4.64994001  0.16480961
 -1.0633136  -0.05792668]"
1723756765.1247602,"[ 0.00000000e+00 -3.67356441e-03  2.94572947e-01 -3.14146828e+00
 -2.26919834e+00  7.70210114e-06  9.59930423e-01  1.57079153e+00]","[ 0.00000000e+00  5.10252497e-05  2.43016570e-02 -1.59089679e-05
 -6.36352378e-05  1.05979587e-05 -1.50794377e-04  0.00000000e+00]","[ 0.         -0.06468362  9.9300375  -0.59300941 -4.66971397  0.18477276
 -1.08806431 -0.05799453]"
1723756765.1265125,"[ 0.00000000e+00 -3.67409704e-03  2.94598647e-01 -3.14146828e+00
 -2.26919860e+00  7.70210114e-06  9.59930423e-01  1.57079153e+00]","[ 0.00000000e+00  4.00633485e-05  2.59293582e-02 -1.59089679e-05
 -6.61872009e-05  1.05979587e-05 -1.50792882e-04  0.00000000e+00]","[ 0.         -0.08285069 10.12677956 -0.59636074 -4.70477295  0.17816575
 -1.11143374 -0.06849465]"
1723756765.1282372,"[ 0.00000000e+00 -3.67356441e-03  2.94660632e-01 -3.14146855e+00
 -2.26919914e+00  7.70210114e-06  9.59928492e-01  1.57079153e+00]","[ 0.00000000e+00  4.91684735e-05  3.15968251e-02 -1.85604623e-05
 -7.14282106e-05  1.05978530e-05 -1.69311312e-04  0.00000000e+00]","[ 0.         -0.13654548 10.5379343  -0.62726599 -4.71370935  0.18089156
 -1.13877237 -0.07136423]"
1723756765.1295347,"[ 0.00000000e+00 -3.67356441e-03  2.94695519e-01 -3.14146855e+00
 -2.26919914e+00  7.70210114e-06  9.59928492e-01  1.57079153e+00]","[ 0.00000000e+00  4.82894141e-05  3.53827707e-02 -1.85604623e-05
 -7.14282106e-05  1.05980643e-05 -1.69311312e-04  0.00000000e+00]","[ 0.         -0.11927711 10.67207241 -0.60067195 -4.71945572  0.17968549
 -1.14608884 -0.07057726]"
1723756765.1310594,"[ 0.00000000e+00 -3.67356441e-03  2.94777278e-01 -3.14146855e+00
 -2.26919914e+00  7.70210114e-06  9.59927560e-01  1.57079153e+00]","[ 0.00000000e+00  4.82885364e-05  4.37557908e-02 -1.85464284e-05
 -6.87827183e-05  1.05979587e-05 -1.69312986e-04  0.00000000e+00]","[ 0.         -0.1342447  11.00601959 -0.59474498 -4.70150948  0.19826986
 -1.17568696 -0.07178477]"
1723756765.1322207,"[ 0.00000000e+00 -3.67356441e-03  2.94824117e-01 -3.14146855e+00
 -2.26919914e+00  7.70210114e-06  9.59926561e-01  1.57079153e+00]","[ 0.00000000e+00  4.74403852e-05  4.74889892e-02 -1.85464284e-05
 -6.87827183e-05  1.05979587e-05 -1.79893264e-04  0.00000000e+00]","[ 0.         -0.17179984 11.15999126 -0.62924141 -4.64869881  0.19164757
 -1.1743238  -0.05453251]"
1723756765.134164,"[ 0.00000000e+00 -3.67356441e-03  2.94936602e-01 -3.14146855e+00
 -2.26919914e+00  7.70210114e-06  9.59925629e-01  1.57079153e+00]","[ 0.00000000e+00  4.73762525e-05  5.78008613e-02 -1.85464284e-05
 -6.35390794e-05  1.05979587e-05 -1.90475217e-04  0.00000000e+00]","[ 0.         -0.17608595 11.33645725 -0.59348631 -4.58951807  0.19158372
 -1.1799953  -0.0540729 ]"
1723756765.1356313,"[ 0.00000000e+00 -3.67356441e-03  2.95001350e-01 -3.14146855e+00
 -2.26919914e+00  7.70210114e-06  9.59925629e-01  1.57079153e+00]","[ 0.00000000e+00  4.65595704e-05  6.56336883e-02 -1.85464284e-05
 -6.34917418e-05  1.05979587e-05 -1.79757554e-04  0.00000000e+00]","[ 0.         -0.18900299 11.41048241 -0.5740332  -4.54321003  0.18216483
 -1.18171382 -0.05143132]"
1723756765.1368968,"[ 0.00000000e+00 -3.67356441e-03  2.95158843e-01 -3.14146855e+00
 -2.26919914e+00  7.70210114e-06  9.59925629e-01  1.57079153e+00]","[ 0.00000000e+00  4.65587576e-05  7.99951423e-02 -1.85604623e-05
 -6.35397134e-05  1.06059783e-05 -1.79895052e-04  0.00000000e+00]","[ 0.         -0.20615464 11.42167664 -0.57055014 -4.46929359  0.16796064
 -1.18282008 -0.05804377]"
1723756765.1385465,"[ 0.00000000e+00 -3.67356441e-03  2.95242899e-01 -3.14146855e+00
 -2.26919914e+00  7.70210114e-06  9.59924697e-01  1.57079153e+00]","[ 0.00000000e+00  4.57697897e-05  8.52643231e-02 -1.85604623e-05
 -6.35403432e-05  1.05979587e-05 -1.90475217e-04  0.00000000e+00]","[ 0.         -0.20479502 11.3576889  -0.56306779 -4.41491365  0.17526206
 -1.17532599 -0.05675947]"
1723756765.1396832,"[ 0.00000000e+00 -3.67356441e-03  2.95426091e-01 -3.14146855e+00
 -2.26919914e+00  7.70210114e-06  9.59924697e-01  1.57079153e+00]","[ 0.00000000e+00  4.50078776e-05  9.53444128e-02 -1.85464284e-05
 -6.34917418e-05  1.05979587e-05 -1.90763250e-04  0.00000000e+00]","[ 0.         -0.19191244 11.15791607 -0.56898463 -4.36546755  0.17781663
 -1.15174103 -0.05974307]"
1723756765.1418526,"[ 0.00000000e+00 -3.67303178e-03  2.95532651e-01 -3.14146855e+00
 -2.26919860e+00  7.70210114e-06  9.59924697e-01  1.57079153e+00]","[ 0.00000000e+00  5.39401709e-05  1.00307380e-01 -1.85604623e-05
 -5.82007654e-05  1.06060839e-05 -1.90763250e-04  0.00000000e+00]","[ 0.         -0.22233915 11.05725098 -0.56050241 -4.32715034  0.15993722
 -1.1569438  -0.05920203]"
