Time,Position,Velocity,Effort
1723679365.2193058,"[ 0.00000000e+00 -5.64590151e-05  2.95048588e-01 -3.14151835e+00
 -2.26916425e+00  2.00675727e-05  9.59885682e-01  1.57092682e+00]","[ 0.00000000e+00 -4.46430518e-04  6.69841731e-02 -2.65149457e-06
  2.64551540e-06  8.47836692e-05 -3.70928568e-05  0.00000000e+00]","[ 0.         -0.92817003 10.8181572  -0.7161963  -4.28908157  0.25053644
 -1.0345608   0.1644018 ]"
1723679365.2210233,"[ 0.00000000e+00 -5.69916473e-05  2.95119295e-01 -3.14151835e+00
 -2.26916425e+00  2.00675727e-05  9.59885682e-01  1.57092682e+00]","[ 0.00000000e+00 -4.33739606e-04  7.18459277e-02 -2.65149457e-06
  2.64748806e-06  8.47845145e-05 -3.70928568e-05  0.00000000e+00]","[ 0.         -0.92645013 10.87399483 -0.70541972 -4.28776312  0.24356303
 -1.04870725  0.15517935]"
1723679365.2227995,"[ 0.00000000e+00 -5.80569118e-05  2.95282780e-01 -3.14151809e+00
 -2.26916425e+00  2.00675727e-05  9.59885682e-01  1.57092682e+00]","[ 0.00000000e+00 -4.35512858e-04  8.18275719e-02  0.00000000e+00
  2.64748806e-06  8.47845145e-05 -3.70924870e-05  0.00000000e+00]","[ 0.         -0.90356797 10.88961792 -0.70315754 -4.24197769  0.2386997
 -1.03737009  0.13877562]"
1723679365.2250383,"[ 0.00000000e+00 -5.85895440e-05  2.95457716e-01 -3.14151809e+00
 -2.26916425e+00  2.00675727e-05  9.59885682e-01  1.57092682e+00]","[ 0.00000000e+00 -4.09900153e-04  9.12929458e-02  0.00000000e+00
  2.64751422e-06  8.47836692e-05 -3.70928568e-05  0.00000000e+00]","[ 0.         -0.89460146 10.80947971 -0.69267213 -4.17663717  0.23309666
 -1.02005279  0.15642141]"
1723679365.226178,"[ 0.00000000e+00 -5.85895440e-05  2.95646900e-01 -3.14151809e+00
 -2.26916372e+00  2.00675727e-05  9.59885682e-01  1.57092682e+00]","[ 0.00000000e+00 -4.00106567e-04  9.72350907e-02  0.00000000e+00
  7.94246417e-06  8.47845145e-05 -3.70928568e-05  0.00000000e+00]","[ 0.         -0.89293909 10.68403339 -0.68014109 -4.11532211  0.23983671
 -1.01968801  0.14159475]"
1723679365.2278755,"[ 0.00000000e+00 -5.91221762e-05  2.95753893e-01 -3.14151809e+00
 -2.26916372e+00  2.00675727e-05  9.59885682e-01  1.57092682e+00]","[ 0.00000000e+00 -4.00106567e-04  1.00808920e-01  0.00000000e+00
  7.94246417e-06  8.47836692e-05 -3.70928568e-05  0.00000000e+00]","[ 0.         -0.88467395 10.60337734 -0.68409318 -4.04358768  0.23975529
 -1.01445532  0.14369059]"
1723679365.2295587,"[ 0.00000000e+00 -5.96548084e-05  2.95963284e-01 -3.14151809e+00
 -2.26916372e+00  2.00675727e-05  9.59885682e-01  1.57092682e+00]","[ 0.00000000e+00 -3.90068478e-04  1.08038994e-01  0.00000000e+00
  1.32374398e-05  8.47836692e-05 -2.91667301e-05  0.00000000e+00]","[ 0.         -0.84836876 10.4076004  -0.66912514 -3.95321608  0.24772124
 -1.00141108  0.14783426]"
1723679365.2313352,"[ 0.00000000e+00 -5.96548084e-05  2.96080396e-01 -3.14151809e+00
 -2.26916372e+00  2.00675727e-05  9.59885682e-01  1.57092682e+00]","[ 0.00000000e+00 -3.80521735e-04  1.10338126e-01  0.00000000e+00
  1.32375708e-05  8.47836692e-05 -2.91443860e-05  0.00000000e+00]","[ 0.         -0.86141604 10.30515862 -0.66018367 -3.92959452  0.24411142
 -0.9930107   0.15088801]"
1723679365.2330818,"[ 0.00000000e+00 -6.01874406e-05  2.96304468e-01 -3.14151809e+00
 -2.26916372e+00  2.00675727e-05  9.59885682e-01  1.57092682e+00]","[ 0.00000000e+00 -3.81180568e-04  1.14521328e-01  0.00000000e+00
  7.95440473e-06  7.68351964e-05 -2.91443860e-05  0.00000000e+00]","[ 0.         -0.85314488 10.07816696 -0.67772943 -3.87331486  0.23770656
 -0.95495081  0.16607724]"
1723679365.23427,"[ 0.00000000e+00 -6.07200729e-05  2.96539126e-01 -3.14151809e+00
 -2.26916372e+00  2.10188778e-05  9.59885682e-01  1.57092682e+00]","[ 0.00000000e+00 -3.72058819e-04  1.14493382e-01  0.00000000e+00
  7.95448397e-06  8.47845145e-05 -2.91440955e-05  0.00000000e+00]","[ 0.         -0.83478224  9.86847687 -0.63566363 -3.87312937  0.22552277
 -0.93302226  0.16075729]"
