Time,Position,Velocity,Effort
1723833673.877568,"[ 0.00000000e+00  4.03268102e-03  2.97817144e-01  3.14155377e+00
 -2.25841254e+00 -2.31162383e-04  9.60049400e-01  1.57079739e+00]","[ 0.00000000e+00  4.50754075e-05 -2.38634509e-05 -2.65146816e-06
  4.88876440e-02 -1.25384235e-02 -1.98262005e-04  0.00000000e+00]","[ 0.          0.81909525  9.08561039  1.11158812 -3.61032629 -0.43923414
 -1.34619713 -0.37089598]"
1723833673.8793938,"[ 0.00000000e+00  4.03268102e-03  2.97817144e-01  3.14155377e+00
 -2.25836700e+00 -2.88154030e-04  9.60049400e-01  1.57079739e+00]","[ 0.00000000e+00  4.50413255e-05 -2.38634509e-05 -7.95440473e-06
  4.61866702e-02 -5.06432747e-02 -1.98411694e-04  0.00000000e+00]","[ 0.          0.82406557  9.06685829  1.11291063 -3.56705594 -0.41951844
 -1.35735285 -0.34903187]"
1723833673.881189,"[ 0.00000000e+00  4.03268102e-03  2.97817144e-01  3.14155324e+00
 -2.25827805e+00 -4.31964729e-04  9.60049400e-01  1.57079739e+00]","[ 0.00000000e+00  4.50408745e-05 -1.85604623e-05 -1.32574726e-05
  4.51062798e-02 -7.31222559e-02 -1.98413661e-04  0.00000000e+00]","[ 0.          0.80689198  9.05997181  1.05935562 -3.48273778 -0.38327378
 -1.37780285 -0.36717534]"
1723833673.8829846,"[ 0.00000000e+00  4.03268102e-03  2.97817144e-01  3.14155324e+00
 -2.25818803e+00 -5.92819659e-04  9.60048467e-01  1.57079739e+00]","[ 0.00000000e+00  4.23918346e-05 -1.32574726e-05 -1.32574726e-05
  4.37114575e-02 -8.48106036e-02 -1.98411694e-04  0.00000000e+00]","[ 0.          0.77929252  9.05898857  1.02023554 -3.41058564 -0.33667552
 -1.36269796 -0.376858  ]"
1723833673.884777,"[ 0.00000000e+00  4.03268102e-03  2.97817144e-01  3.14155324e+00
 -2.25810308e+00 -7.84567257e-04  9.60048467e-01  1.57079739e+00]","[ 0.00000000e+00  4.24239132e-05 -1.32574726e-05 -1.32576047e-05
  4.31718095e-02 -9.64247990e-02 -1.98262005e-04  0.00000000e+00]","[ 0.          0.74031126  9.05824089  0.9920944  -3.36707473 -0.33185917
 -1.34938681 -0.35932323]"
1723833673.8866036,"[ 0.00000000e+00  4.03314005e-03  2.97817144e-01  3.14155324e+00
 -2.25806073e+00 -8.79908424e-04  9.60048467e-01  1.57079739e+00]","[ 0.00000000e+00  4.50758585e-05 -1.32573405e-05 -1.32574726e-05
  4.29454991e-02 -9.64247990e-02 -1.98262005e-04  0.00000000e+00]","[ 0.          0.72575885  9.05745602  0.96907759 -3.36048698 -0.34236956
 -1.34350312 -0.33238521]"
1723833673.8877797,"[ 0.00000000e+00  4.03314005e-03  2.97817144e-01  3.14155324e+00
 -2.25796619e+00 -1.07485182e-03  9.60048467e-01  1.57079739e+00]","[ 0.00000000e+00  4.50408745e-05 -1.06059783e-05 -1.32574726e-05
  4.74889892e-02 -9.39497070e-02 -1.98413661e-04  0.00000000e+00]","[ 0.          0.69772941  9.03982353  0.965648   -3.36735678 -0.36642185
 -1.35793316 -0.33306885]"
1723833673.8895695,"[ 0.00000000e+00  4.03314005e-03  2.97817144e-01  3.14155324e+00
 -2.25786419e+00 -1.24209833e-03  9.60047469e-01  1.57079739e+00]","[ 0.00000000e+00  4.50754075e-05 -5.30298914e-06 -1.32574726e-05
  5.32092012e-02 -8.09471475e-02 -1.98411694e-04  0.00000000e+00]","[ 0.          0.68659663  9.06165504  0.92436415 -3.47682261 -0.38551655
 -1.37717497 -0.36208233]"
1723833673.8913887,"[ 0.00000000e+00  4.03359934e-03  2.97817144e-01  3.14155324e+00
 -2.25780587e+00 -1.31826474e-03  9.60047469e-01  1.57079739e+00]","[ 0.00000000e+00  5.03403034e-05 -5.30298914e-06 -1.32574726e-05
  5.49182932e-02 -7.72478753e-02 -1.98411694e-04  0.00000000e+00]","[ 0.          0.68331766  9.08430958  0.89786357 -3.58367586 -0.40420258
 -1.37870216 -0.38552961]"
1723833673.893081,"[ 0.00000000e+00  4.03359934e-03  2.97817144e-01  3.14155271e+00
 -2.25775207e+00 -1.45515122e-03  9.60047469e-01  1.57079739e+00]","[ 0.00000000e+00  5.03783961e-05  0.00000000e+00 -1.85604623e-05
  5.45596902e-02 -6.37430062e-02 -1.98263972e-04  0.00000000e+00]","[ 0.          0.67502177  9.09257793  0.89843011 -3.67182827 -0.39131466
 -1.37766802 -0.39557734]"
