Time,Position,Velocity,Effort
1723679935.090047,"[ 0.00000000e+00 -3.99474164e-05  3.23010015e-01 -3.14151702e+00
 -2.26903642e+00  3.14832426e-05  9.59978959e-01  1.57090592e+00]","[ 0.00000000e+00 -2.94107963e-02  3.36782053e-01 -2.65149452e-05
  3.61515067e-03  2.35448538e-04 -1.05899522e-05  0.00000000e+00]","[ 0.         -1.93831849 11.38175488 -1.65268278 -2.90591764  0.45583659
 -0.85576189  0.21097136]"
1723679935.0924218,"[ 0.00000000e+00 -1.51800182e-04  3.23679068e-01 -3.14151675e+00
 -2.26902923e+00  3.24345498e-05  9.59978959e-01  1.57090592e+00]","[ 0.00000000e+00 -6.23293004e-02  3.38972337e-01 -2.38454062e-05
  3.77518481e-03  2.46030507e-04 -1.05899522e-05  0.00000000e+00]","[ 0.         -1.83627021 11.39908886 -1.52593601 -2.9105866   0.42654309
 -0.87242186  0.21021077]"
1723679935.0941885,"[ 0.00000000e+00 -3.00937203e-04  3.24381177e-01 -3.14151622e+00
 -2.26902230e+00  3.24345498e-05  9.59978959e-01  1.57090592e+00]","[ 0.00000000e+00 -7.91385615e-02  3.44231747e-01 -1.85464284e-05
  3.51113291e-03  2.46030507e-04  0.00000000e+00  0.00000000e+00]","[ 0.         -1.64839566 11.44905758 -1.40023434 -2.90939546  0.38769659
 -0.87661022  0.18901628]"
1723679935.0965037,"[ 0.00000000e+00 -4.87891112e-04  3.25064910e-01 -3.14151569e+00
 -2.26901591e+00  3.24345498e-05  9.59978959e-01  1.57090592e+00]","[ 0.00000000e+00 -9.53444128e-02  3.47885537e-01 -1.32474486e-05
  3.31156565e-03  2.35626445e-04  0.00000000e+00  0.00000000e+00]","[ 0.         -1.40163732 11.46131897 -1.17848194 -2.90906954  0.33179298
 -0.8615644   0.18024741]"
1723679935.098279,"[ 0.00000000e+00 -8.25579938e-04  3.26129309e-01 -3.14151489e+00
 -2.26900606e+00  3.24345498e-05  9.59978959e-01  1.57090592e+00]","[ 0.00000000e+00 -1.17492401e-01  3.51126704e-01 -5.29897933e-06
  3.24451433e-03  2.27512077e-04  0.00000000e+00  0.00000000e+00]","[ 0.         -0.97000748 11.62507915 -0.87976569 -2.88411117  0.29730678
 -0.88641757  0.17273048]"
1723679935.1007042,"[ 0.00000000e+00 -1.07325392e-03  3.26830952e-01 -3.14151436e+00
 -2.26899967e+00  3.24345498e-05  9.59978959e-01  1.57090592e+00]","[ 0.00000000e+00 -1.27486012e-01  3.57609071e-01  0.00000000e+00
  3.24516218e-03  2.27683970e-04  0.00000000e+00  0.00000000e+00]","[ 0.         -0.71654361 11.7851181  -0.66014653 -2.88790488  0.27157965
 -0.88531572  0.16583866]"
1723679935.1030803,"[ 0.00000000e+00 -1.34489635e-03  3.27572076e-01 -3.14151382e+00
 -2.26899114e+00  3.24345498e-05  9.59978959e-01  1.57090592e+00]","[ 0.00000000e+00 -1.35048741e-01  3.64091405e-01  5.29897933e-06
  3.61683570e-03  2.16930124e-04  0.00000000e+00  0.00000000e+00]","[ 0.         -0.38015547 11.8591547  -0.45656195 -2.88269281  0.2313654
 -0.87224931  0.17085879]"
1723679935.1048763,"[ 0.00000000e+00 -1.62026721e-03  3.28292994e-01 -3.14151356e+00
 -2.26897863e+00  3.24345498e-05  9.59978959e-01  1.57090592e+00]","[ 0.00000000e+00 -1.40990877e-01  3.66150928e-01  7.95448397e-06
  5.76207931e-03  2.16930124e-04  0.00000000e+00  0.00000000e+00]","[ 0.         -0.14385077 12.00904942 -0.27490228 -2.96754026  0.19032998
 -0.88307083  0.16546616]"
1723679935.1072502,"[ 0.00000000e+00 -1.91641072e-03  3.29046536e-01 -3.14151303e+00
 -2.26896105e+00  3.14832426e-05  9.59978959e-01  1.57090592e+00]","[ 0.00000000e+00 -1.45312439e-01  3.68783928e-01  1.32474486e-05
  8.58245273e-03  1.98411694e-04  0.00000000e+00  0.00000000e+00]","[ 0.          0.12966776 12.07524872 -0.10421644 -3.04118204  0.167099
 -0.89687598  0.1625464 ]"
1723679935.109568,"[ 0.00000000e+00 -2.21148897e-03  3.29782167e-01 -3.14151196e+00
 -2.26893761e+00  3.14832426e-05  9.59978959e-01  1.57090592e+00]","[ 0.00000000e+00 -1.51254584e-01  3.74355095e-01  2.38632132e-05
  1.25266276e-02  1.87971644e-04  0.00000000e+00  0.00000000e+00]","[ 0.          0.37012938 12.2432251   0.05535156 -3.15695763  0.14135073
 -0.94358879  0.16455576]"
1723679935.1119018,"[ 0.00000000e+00 -2.67914006e-03  3.30931521e-01 -3.14151169e+00
 -2.26888808e+00  3.14832426e-05  9.59978959e-01  1.57090592e+00]","[ 0.00000000e+00 -1.53955562e-01  3.81224086e-01  2.64948971e-05
  1.86367264e-02  1.87829741e-04  0.00000000e+00  0.00000000e+00]","[ 0.          0.71921283 12.4342289   0.21427166 -3.34756613  0.10209884
 -0.96640968  0.1728196 ]"
1723679935.1137047,"[ 0.00000000e+00 -2.99179517e-03  3.31688724e-01 -3.14151169e+00
 -2.26884627e+00  3.14832426e-05  9.59978959e-01  1.57090592e+00]","[ 0.00000000e+00 -1.52467221e-01  3.84618818e-01  3.18179359e-05
  2.13153193e-02  1.79893264e-04  0.00000000e+00  0.00000000e+00]","[ 0.          0.83330822 12.63992214  0.25275445 -3.47700572  0.09150115
 -0.96787918  0.17036021]"
1723679935.1160743,"[ 0.00000000e+00 -3.29006921e-03  3.32489537e-01 -3.14151116e+00
 -2.26880446e+00  3.14832426e-05  9.59978959e-01  1.57090592e+00]","[ 0.00000000e+00 -1.51254584e-01  3.92721719e-01  3.70368514e-05
  2.16077989e-02  1.69311312e-04  0.00000000e+00  0.00000000e+00]","[ 0.          0.91706014 12.77162933  0.33271796 -3.62514329  0.09159045
 -0.99532777  0.17148766]"
1723679935.1178372,"[ 0.00000000e+00 -3.59153905e-03  3.33271541e-01 -3.14151010e+00
 -2.26876131e+00  3.14832426e-05  9.59977960e-01  1.57090592e+00]","[ 0.00000000e+00 -1.45947236e-01  3.97313374e-01  4.76192757e-05
  2.08137815e-02  1.61374851e-04 -1.05900569e-05  0.00000000e+00]","[ 0.          1.02105474 12.92656136  0.33430052 -3.72889805  0.08159803
 -1.01682317  0.16120967]"
