Time,Position,Velocity,Effort
1723664127.4285264,"[ 0.00000000e+00  8.62609320e-04  2.95060972e-01 -3.14148719e+00
 -2.26922843e+00 -1.01732754e-04  9.59977028e-01  1.57079460e+00]","[ 0.00000000e+00  6.24558588e-02 -1.32374398e-05  9.54538036e-05
 -1.05900567e-04 -2.54351000e-04 -7.40744343e-05  0.00000000e+00]","[ 0.          1.81940079  8.69149113  2.45896864 -4.82143497 -0.62701666
 -1.12941885 -0.29808018]"
1723664127.430354,"[ 0.00000000e+00  1.00817247e-03  2.95060972e-01 -3.14148719e+00
 -2.26922843e+00 -1.02798018e-04  9.59977028e-01  1.57079460e+00]","[ 0.00000000e+00  7.29736182e-02 -1.32275773e-05  9.26620845e-05
 -1.05899518e-04 -2.54351000e-04 -7.40178194e-05  0.00000000e+00]","[ 0.          1.74282956  8.68684292  2.41225338 -4.82021236 -0.62432325
 -1.13093007 -0.29605651]"
1723664127.4314435,"[ 0.00000000e+00  1.08302036e-03  2.95060972e-01 -3.14148719e+00
 -2.26922843e+00 -1.02798018e-04  9.59977028e-01  1.57079460e+00]","[ 0.00000000e+00  7.58973946e-02 -1.32273141e-05  9.26620845e-05
 -1.05899518e-04 -2.54351000e-04 -7.40185509e-05  0.00000000e+00]","[ 0.          1.69054353  8.67792702  2.42784572 -4.81388474 -0.61111367
 -1.13002682 -0.2938951 ]"
1723664127.4332585,"[ 0.00000000e+00  1.24144086e-03  2.95060972e-01 -3.14148773e+00
 -2.26922843e+00 -1.02798018e-04  9.59976096e-01  1.57079460e+00]","[ 0.00000000e+00  8.18395312e-02 -1.85184257e-05  7.67771511e-05
 -1.00604543e-04 -2.46402543e-04 -7.40744343e-05  0.00000000e+00]","[ 0.          1.60319698  8.6503067   2.35611176 -4.82147217 -0.61251253
 -1.13427806 -0.31139752]"
1723664127.4350958,"[ 0.00000000e+00  1.41822886e-03  2.95060539e-01 -3.14148773e+00
 -2.26922843e+00 -1.02798018e-04  9.59976096e-01  1.57079460e+00]","[ 0.00000000e+00  8.70986751e-02 -2.64548924e-05  7.67771511e-05
 -1.00604543e-04 -2.46402543e-04 -7.40178194e-05  0.00000000e+00]","[ 0.          1.52037883  8.66358662  2.32766008 -4.83400679 -0.62140077
 -1.14256465 -0.29917148]"
1723664127.4368596,"[ 0.00000000e+00  1.50501579e-03  2.95060539e-01 -3.14148773e+00
 -2.26922843e+00 -1.02798018e-04  9.59976096e-01  1.57079460e+00]","[ 0.00000000e+00  8.79625630e-02 -2.64751417e-05  7.67771511e-05
 -1.00604543e-04 -2.35804579e-04 -7.40737029e-05  0.00000000e+00]","[ 0.          1.44634008  8.6404705   2.32300234 -4.8410573  -0.61899847
 -1.15700269 -0.27827078]"
1723664127.4386635,"[ 0.00000000e+00  1.69741631e-03  2.95060539e-01 -3.14148773e+00
 -2.26922896e+00 -1.02798018e-04  9.59976096e-01  1.57079460e+00]","[ 0.00000000e+00  9.60443165e-02 -2.64548924e-05  7.41857136e-05
 -1.05899518e-04 -2.35983023e-04 -7.40178194e-05  0.00000000e+00]","[ 0.          1.39253902  8.67159653  2.2623179  -4.83137512 -0.60596353
 -1.14111543 -0.26825756]"
1723664127.4398184,"[ 0.00000000e+00  1.89440869e-03  2.95060539e-01 -3.14148773e+00
 -2.26922896e+00 -1.03863283e-04  9.59975097e-01  1.57079460e+00]","[ 0.00000000e+00  1.01453754e-01 -3.17698567e-05  6.88346925e-05
 -1.05900567e-04 -2.35804579e-04 -8.46564929e-05  0.00000000e+00]","[ 0.          1.27967024  8.63374901  2.27075291 -4.831604   -0.58476365
 -1.14185536 -0.27524763]"
1723664127.4415305,"[ 0.00000000e+00  1.99818563e-03  2.95060539e-01 -3.14148773e+00
 -2.26922896e+00 -1.03863283e-04  9.59975097e-01  1.57079460e+00]","[ 0.00000000e+00  1.05338016e-01 -3.17698567e-05  6.35397134e-05
 -1.05819570e-04 -2.35804579e-04 -8.46556558e-05  0.00000000e+00]","[ 0.          1.24194539  8.64074326  2.2273531  -4.82706976 -0.57467818
 -1.1502682  -0.27392536]"
1723664127.4426634,"[ 0.00000000e+00  2.11344225e-03  2.95060073e-01 -3.14148773e+00
 -2.26922896e+00 -1.03863283e-04  9.59975097e-01  1.57079460e+00]","[ 0.00000000e+00  1.08582745e-01 -3.70368514e-05  6.34917418e-05
 -1.00604543e-04 -2.28028536e-04 -8.45917913e-05  0.00000000e+00]","[ 0.          1.2067796   8.61816883  2.21804857 -4.8406024  -0.58344251
 -1.14986145 -0.2702271 ]"
