Time,Position,Velocity,Effort
1724352252.9673193,"[ 0.          0.01798266  0.34103282 -3.14147361 -2.33391848  0.00432082
  0.96067737  1.57078594]","[ 0.00000000e+00 -4.82313159e-05  2.34476886e-01  0.00000000e+00
 -6.66464801e-02  8.95815069e-02  6.35820608e-03  1.85186086e-05]","[ 0.         -0.22229262  9.96570396  0.31776896 -3.06947207  0.60761458
  0.02101981 -0.12362994]"
1724352252.96904,"[ 0.          0.01798266  0.34151546 -3.14147414 -2.33404791  0.00451964
  0.96068976  1.57078594]","[ 0.00000000e+00 -4.75776882e-05  2.35220807e-01 -5.29497611e-06
 -6.50275403e-02  9.83154852e-02  6.15951189e-03  1.85184257e-05]","[ 0.         -0.21101537 10.0030365   0.30083799 -3.09497046  0.5965054
  0.02818171 -0.11893561]"
1724352252.9708602,"[ 0.          0.01798266  0.34174505 -3.14147414 -2.33411635  0.00461762
  0.96069542  1.57078594]","[ 0.00000000e+00 -4.69859053e-05  2.32824029e-01 -5.29497611e-06
 -6.44474955e-02  9.93958714e-02  6.06351846e-03  1.85324169e-05]","[ 0.         -0.23629668 10.00936794  0.26663774 -3.10258961  0.57231385
  0.02181352 -0.13121784]"
1724352252.9726892,"[ 0.          0.0179822   0.34220422 -3.14147414 -2.33424685  0.00482786
  0.9607078   1.57078594]","[ 0.00000000e+00 -5.29903226e-05  2.33364218e-01 -5.29497611e-06
 -6.67140745e-02  1.03065841e-01  6.06472937e-03  1.05819570e-05]","[ 0.00000000e+00 -2.22787485e-01  1.00883131e+01  2.79913545e-01
 -3.20737529e+00  5.58746636e-01  4.85721929e-03 -1.38170183e-01]"
1724352252.973891,"[ 0.          0.0179822   0.34268592 -3.14147361 -2.33438533  0.00503239
  0.96072018  1.57078594]","[ 0.00000000e+00 -5.30397936e-05  2.36065196e-01  0.00000000e+00
 -6.74567136e-02  1.03177236e-01  6.06351846e-03  1.05820616e-05]","[ 0.00000000e+00 -2.36037537e-01  1.01569548e+01  3.24212164e-01
 -3.28856277e+00  5.48687756e-01 -2.21892423e-03 -1.20053604e-01]"
1724352252.9757283,"[ 0.          0.0179822   0.34291828 -3.14147361 -2.33445244  0.00513228
  0.96072777  1.57078594]","[ 0.00000000e+00 -5.23967110e-05  2.35525007e-01  0.00000000e+00
 -6.79956001e-02  1.01286549e-01  6.48902866e-03  1.05820616e-05]","[ 0.00000000e+00 -2.30416968e-01  1.01693783e+01  3.08864504e-01
 -3.32326317e+00  5.56471586e-01 -9.29617044e-03 -1.27253756e-01]"
1724352252.976932,"[ 0.          0.01798174  0.34338663 -3.14147361 -2.33459199  0.00532444
  0.96074588  1.57078594]","[ 0.00000000e+00 -5.23477886e-05  2.37415685e-01  0.00000000e+00
 -7.21160221e-02  9.12797215e-02  8.08223046e-03  1.05819570e-05]","[ 0.         -0.24400899 10.12722206  0.2790105  -3.38032699  0.58836401
 -0.02975912 -0.11556024]"
1724352252.978723,"[ 0.          0.01798174  0.34363873 -3.14147361 -2.3346647   0.00540721
  0.96075634  1.57078594]","[ 0.00000000e+00 -5.17212818e-05  2.37254330e-01  0.00000000e+00
 -7.37366139e-02  8.40003119e-02  9.00969971e-03  1.05819570e-05]","[ 0.         -0.25502005 10.08609581  0.27546015 -3.38380837  0.60312772
 -0.03134963 -0.11937334]"
1724352252.9805877,"[ 0.          0.01798174  0.34410252 -3.14147361 -2.33481756  0.00556227
  0.96077917  1.57078594]","[ 0.00000000e+00 -5.17212818e-05  2.33904407e-01  0.00000000e+00
 -7.45469056e-02  7.24720868e-02  1.12502577e-02  1.05979587e-05]","[ 0.         -0.29632679 10.07309723  0.28830788 -3.34087777  0.62194383
 -0.02147565 -0.11054253]"
1724352252.981773,"[ 0.          0.01798129  0.34457916 -3.14147361 -2.33496643  0.0056907
  0.96080674  1.57078701]","[ 0.00000000e+00 -5.43039417e-05  2.32713125e-01  0.00000000e+00
 -7.58973946e-02  6.26626158e-02  1.35238649e-02  2.12119566e-05]","[ 0.00000000e+00 -3.05706799e-01  1.01154051e+01  2.53192723e-01
 -3.22419977e+00  6.30091369e-01 -5.94622688e-03 -1.17021866e-01]"
1724352252.9835694,"[ 0.          0.01798083  0.34480829 -3.14147361 -2.33504766  0.00574778
  0.96082198  1.57078701]","[ 0.00000000e+00 -5.99832376e-05  2.32283823e-01  0.00000000e+00
 -7.64843803e-02  5.78008613e-02  1.44502153e-02  2.12121679e-05]","[ 0.00000000e+00 -3.08592618e-01  1.01415615e+01  2.56675065e-01
 -3.18776131e+00  6.03240252e-01 -1.00158080e-02 -1.21803865e-01]"
1724352252.9847376,"[ 0.          0.01798083  0.34526795 -3.14147361 -2.33519413  0.00585527
  0.96085148  1.57078701]","[ 0.00000000e+00 -5.92367836e-05  2.33127779e-01  0.00000000e+00
 -7.31964166e-02  5.10484247e-02  1.44270802e-02  2.11959173e-05]","[ 0.         -0.32181466 10.16504955  0.27188995 -3.1131382   0.57285738
  0.01420336 -0.12494062]"
1724352252.9864597,"[ 0.          0.01798037  0.34551589 -3.14147361 -2.3352703   0.00590189
  0.96086666  1.57078701]","[ 0.00000000e+00 -6.54722363e-05  2.33465434e-01  0.00000000e+00
 -7.17197770e-02  4.72191652e-02  1.48170013e-02  2.12119566e-05]","[ 0.         -0.32018504 10.14234734  0.25762504 -3.10437965  0.55575758
  0.01572963 -0.13899165]"
1724352252.9882946,"[ 0.          0.01798037  0.34597968 -3.14147361 -2.33540719  0.00599226
  0.96089708  1.57078701]","[ 0.00000000e+00 -6.46682368e-05  2.35525007e-01  5.30298914e-06
 -6.86047607e-02  4.28814084e-02  1.53955564e-02  2.11959173e-05]","[ 0.00000000e+00 -3.07760298e-01  1.01516399e+01  2.42972046e-01
 -3.10377216e+00  5.26157558e-01  1.01294555e-02 -1.17807634e-01]"
1724352252.9894443,"[ 0.          0.01798037  0.34620928 -3.14147361 -2.3354719   0.00603317
  0.96091426  1.57078701]","[ 0.00000000e+00 -6.47258636e-05  2.32824029e-01  5.30298914e-06
 -6.56336883e-02  4.15950101e-02  1.58645338e-02  2.11959173e-05]","[ 0.00000000e+00 -3.23902816e-01  1.01837292e+01  2.17432871e-01
 -3.12183976e+00  5.30306160e-01  9.91524849e-03 -1.28084615e-01]"
1724352252.9913204,"[ 0.          0.01798037  0.34668545 -3.14147414 -2.33559121  0.00611688
  0.96094755  1.57078701]","[ 0.00000000e+00 -6.39392485e-05  2.31778655e-01  0.00000000e+00
 -5.56705988e-02  4.24053018e-02  1.68725361e-02  2.11959173e-05]","[ 0.00000000e+00 -3.42664838e-01  1.02197075e+01  2.25049183e-01
 -3.19410110e+00  5.50266922e-01  8.22477788e-03 -1.24695033e-01]"
1724352252.9931173,"[ 0.          0.01797991  0.34714418 -3.14147414 -2.33569135  0.00620916
  0.96098936  1.57078701]","[ 0.00000000e+00 -6.62373018e-05  2.32013729e-01  0.00000000e+00
 -4.94780210e-02  4.61866702e-02  2.15660871e-02  2.11961286e-05]","[ 0.00000000e+00 -3.55677277e-01  1.02751799e+01  2.23871320e-01
 -3.31170607e+00  5.70009112e-01  7.55863963e-03 -1.12782620e-01]"
1724352252.9949393,"[ 0.          0.01797945  0.34762175 -3.14147414 -2.33578509  0.00630619
  0.96103504  1.57078701]","[ 0.00000000e+00 -6.62942621e-05  2.33904407e-01  0.00000000e+00
 -4.48361812e-02  5.10484247e-02  2.32283823e-02  2.11961286e-05]","[ 0.00000000e+00 -3.75982881e-01  1.03245487e+01  2.08737075e-01
 -3.49545145e+00  5.96028149e-01 -7.48990849e-03 -1.21335939e-01]"
1724352252.9967606,"[ 0.          0.01797945  0.34785318 -3.14147414 -2.33582637  0.00636517
  0.9610598   1.57078701]","[ 0.00000000e+00 -6.55070903e-05  2.34476886e-01  0.00000000e+00
 -4.18651087e-02  5.54198288e-02  2.51190644e-02  2.11959173e-05]","[ 0.         -0.34500444 10.31970215  0.18571441 -3.59470177  0.58992928
 -0.04786353 -0.11517847]"
1724352252.997926,"[ 0.          0.01797945  0.34831927 -3.14147414 -2.33590067  0.00648694
  0.96110927  1.57078701]","[ 0.00000000e+00 -6.47928083e-05  2.36905306e-01  0.00000000e+00
 -3.67332556e-02  6.37430062e-02  2.40630815e-02  2.12119566e-05]","[ 0.         -0.32753807 10.43785095  0.21786508 -3.7620759   0.51548958
 -0.08847279 -0.11445377]"
1724352252.9997482,"[ 0.          0.01797899  0.34856814 -3.14147414 -2.33593849  0.00655448
  0.96113397  1.57078701]","[ 0.00000000e+00 -7.06229229e-05  2.34217744e-01  0.00000000e+00
 -3.55756210e-02  6.86047607e-02  2.50936146e-02  2.11959173e-05]","[ 0.         -0.3296763  10.50695229  0.22559759 -3.87436438  0.51332647
 -0.10078987 -0.09315816]"
1724352253.0013998,"[ 0.          0.01797899  0.34903053 -3.14147361 -2.3360072   0.00670384
  0.96118344  1.57078701]","[ 0.00000000e+00 -6.99206491e-05  2.34174518e-01  5.29897933e-06
 -3.48425735e-02  7.42768028e-02  2.40737716e-02  2.12117453e-05]","[ 0.         -0.28561053 10.55606842  0.24629915 -4.03405142  0.48992091
 -0.13311507 -0.14083147]"
1724352253.003276,"[ 0.          0.01797899  0.34950903 -3.14147361 -2.33608123  0.00685605
  0.96123005  1.57078701]","[ 0.00000000e+00 -6.91169138e-05  2.33245807e-01  5.30298914e-06
 -3.68629640e-02  7.72478753e-02  2.32048487e-02  2.11959173e-05]","[ 0.         -0.29527372 10.64560699  0.28514007 -4.11044121  0.44879851
 -0.15096414 -0.15260373]"
1724352253.004501,"[ 0.          0.01797899  0.3497386  -3.14147361 -2.33611745  0.0069331
  0.96125288  1.57078701]","[ 0.00000000e+00 -6.91176615e-05  2.32824029e-01  5.30298914e-06
 -3.67332556e-02  7.80581670e-02  2.32519659e-02  2.11959173e-05]","[ 0.         -0.29006645 10.67296219  0.28471145 -4.10132408  0.43592623
 -0.15149267 -0.14905879]"
