Time,Position,Velocity,Effort
1723848075.0020413,"[ 0.00000000e+00 -5.16653251e-05  3.01312842e-01 -3.14156842e+00
 -2.26849233e+00  1.62649426e-05  9.59981888e-01  1.57083068e+00]","[ 0.00000000e+00 -4.11920931e-04  4.32155977e-02 -5.29097849e-06
  5.69328248e-02  1.87831594e-04  4.76188043e-05  0.00000000e+00]","[ 0.         -0.7231245   8.00233269 -0.79064065 -1.1539098   0.36857945
 -0.16801846 -0.15213892]"
1723848075.003137,"[ 0.00000000e+00 -5.21979574e-05  3.01356485e-01 -3.14156842e+00
 -2.26843188e+00  1.62649426e-05  9.59981888e-01  1.57083068e+00]","[ 0.00000000e+00 -4.14489977e-04  4.11260274e-02 -5.29103081e-06
  6.13121269e-02  1.87829741e-04  4.76188043e-05  0.00000000e+00]","[ 0.         -0.73574466  8.06491756 -0.80851173 -1.23405969  0.37115017
 -0.17492892 -0.1470671 ]"
1723848075.0050614,"[ 0.00000000e+00 -5.32632218e-05  3.01429022e-01 -3.14156842e+00
 -2.26828860e+00  1.72162498e-05  9.59981888e-01  1.57083068e+00]","[ 0.00000000e+00 -4.15224395e-04  3.53827707e-02 -5.29097849e-06
  7.17197770e-02  1.98411694e-04  4.76188043e-05  0.00000000e+00]","[ 0.         -0.72764409  8.15815163 -0.79825801 -1.41437888  0.35964015
 -0.18955176 -0.14405696]"
1723848075.0062437,"[ 0.00000000e+00 -5.37958540e-05  3.01460714e-01 -3.14156842e+00
 -2.26821217e+00  1.72162498e-05  9.59981888e-01  1.57083068e+00]","[ 0.00000000e+00 -4.15224395e-04  3.21090342e-02 -5.29097849e-06
  7.75179781e-02  1.98411694e-04  4.76192757e-05  0.00000000e+00]","[ 0.         -0.72676635  8.2533226  -0.79046232 -1.49097776  0.3635813
 -0.20298515 -0.12757052]"
1723848075.0080187,"[ 0.00000000e+00 -5.43284862e-05  3.01519037e-01 -3.14156842e+00
 -2.26803454e+00  1.81675550e-05  9.59981888e-01  1.57083068e+00]","[ 0.00000000e+00 -4.22325952e-04  2.68322260e-02  0.00000000e+00
  8.99411835e-02  2.09151561e-04  4.76188043e-05  0.00000000e+00]","[ 0.         -0.74180984  8.50415611 -0.78815323 -1.73862553  0.36627448
 -0.23929521 -0.13196433]"
1723848075.0099208,"[ 0.00000000e+00 -5.48611185e-05  3.01543372e-01 -3.14156842e+00
 -2.26794239e+00  1.91188601e-05  9.59981888e-01  1.57083068e+00]","[ 0.00000000e+00 -4.22315484e-04  2.45788713e-02  0.00000000e+00
  9.34537265e-02  2.16930124e-04  4.76188043e-05  0.00000000e+00]","[ 0.         -0.75279009  8.62630939 -0.81784678 -1.80042553  0.38368243
 -0.24705073 -0.13369332]"
1723848075.0111504,"[ 0.00000000e+00 -5.59263829e-05  3.01586981e-01 -3.14156842e+00
 -2.26774479e+00  2.00701673e-05  9.59981888e-01  1.57083068e+00]","[ 0.00000000e+00 -4.25136998e-04  2.13377002e-02  0.00000000e+00
  1.01556652e-01  2.27512077e-04  4.76188043e-05  0.00000000e+00]","[ 0.         -0.76067752  9.04751396 -0.82120687 -1.990888    0.40017727
 -0.3246969  -0.12483018]"
1723848075.0130298,"[ 0.00000000e+00 -5.75242795e-05  3.01632455e-01 -3.14156842e+00
 -2.26763959e+00  2.10214725e-05  9.59981888e-01  1.57083068e+00]","[ 0.00000000e+00 -4.25126692e-04  2.23953767e-02  0.00000000e+00
  1.06688505e-01  2.27512077e-04  4.76192757e-05  0.00000000e+00]","[ 0.         -0.75533527  9.37616539 -0.85422575 -2.0541575   0.41295728
 -0.35514432 -0.12186273]"
1723848075.0148454,"[ 0.00000000e+00 -5.80569118e-05  3.01656323e-01 -3.14156842e+00
 -2.26752454e+00  2.10214725e-05  9.59981888e-01  1.57083068e+00]","[ 0.00000000e+00 -4.25136998e-04  2.43087727e-02  0.00000000e+00
  1.08331975e-01  2.27512077e-04  4.76188043e-05  0.00000000e+00]","[ 0.         -0.74755639  9.56845951 -0.85484004 -2.11926079  0.42987925
 -0.37926698 -0.12194121]"
1723848075.016,"[ 0.00000000e+00 -5.85895440e-05  3.01714180e-01 -3.14156842e+00
 -2.26729391e+00  2.29240848e-05  9.59981888e-01  1.57083068e+00]","[ 0.00000000e+00 -4.24346664e-04  2.98414461e-02  2.64548924e-06
  1.13848880e-01  2.46030507e-04  4.76188043e-05  0.00000000e+00]","[ 0.         -0.78917074  9.90653801 -0.85690427 -2.2202034   0.45083126
 -0.40378767 -0.11778072]"
