Time,Position,Velocity,Effort
1724352008.489564,"[ 0.00000000e+00  1.77119556e-04  2.96890463e-01 -3.14148000e+00
 -2.26917996e+00 -6.17853373e-05  9.60068508e-01  1.57076224e+00]","[ 0.00000000e+00  2.40386761e-02 -2.36863699e-04 -1.85745164e-05
 -1.53786679e-04 -2.91003827e-05  1.05980643e-05  1.05820616e-05]","[ 0.          0.31626108  7.41865015  0.04507903 -5.17270803  0.19358094
 -0.6351555  -0.42186242]"
1724352008.491456,"[ 0.00000000e+00  3.02019177e-04  2.96889997e-01 -3.14148000e+00
 -2.26917996e+00 -6.17853373e-05  9.60068508e-01  1.57076224e+00]","[ 0.00000000e+00  6.99552497e-02 -2.57622312e-04 -1.85602774e-05
 -1.53786679e-04 -2.91006692e-05  1.05979587e-05  1.05819570e-05]","[ 0.00000000e+00  2.46772587e-01  7.43808889e+00 -7.17326300e-04
 -5.12115526e+00  2.02826634e-01 -6.05489612e-01 -4.12392050e-01]"
1724352008.4932911,"[ 0.00000000e+00  4.73296943e-04  2.96888632e-01 -3.14148053e+00
 -2.26918050e+00 -6.07200729e-05  9.60068508e-01  1.57076224e+00]","[ 0.00000000e+00  8.77689595e-02 -2.98862688e-04 -2.38815200e-05
 -1.59089675e-04 -1.85184257e-05  1.05979587e-05  1.05819570e-05]","[ 0.          0.11068448  7.45955086 -0.12425009 -5.10950613  0.2197594
 -0.59094971 -0.41492784]"
1724352008.4950283,"[ 0.00000000e+00  5.70185975e-04  2.96888166e-01 -3.14148107e+00
 -2.26918050e+00 -6.07200729e-05  9.60068508e-01  1.57076224e+00]","[ 0.00000000e+00  9.83154852e-02 -3.24547173e-04 -2.91664395e-05
 -1.59089675e-04 -1.85184257e-05  1.05979587e-05  1.05819570e-05]","[ 0.          0.04078414  7.48003244 -0.19471452 -5.07261896  0.26827037
 -0.59204501 -0.39400232]"
1724352008.4968276,"[ 0.00000000e+00  7.89219532e-04  2.96887234e-01 -3.14148133e+00
 -2.26918103e+00 -6.07200729e-05  9.60068508e-01  1.57076224e+00]","[ 0.00000000e+00  1.15484593e-01 -3.55838763e-04 -3.44690848e-05
 -1.61739556e-04 -1.85186086e-05  1.06059783e-05  1.05740785e-05]","[ 0.         -0.15781657  7.54698086 -0.33798906 -5.00889111  0.30109292
 -0.5989852  -0.40563765]"
1724352008.498027,"[ 0.00000000e+00  1.05141684e-03  2.96886335e-01 -3.14148187e+00
 -2.26918103e+00 -6.01874406e-05  9.60068508e-01  1.57076224e+00]","[ 0.00000000e+00  1.32483492e-01 -3.68930742e-04 -3.97724188e-05
 -1.56438185e-04  0.00000000e+00  1.05979587e-05  1.05819570e-05]","[ 0.         -0.39844429  7.5910778  -0.51524353 -4.97058678  0.31534791
 -0.61673111 -0.40551212]"
1724352008.4998128,"[ 0.00000000e+00  1.32601235e-03  2.96884971e-01 -3.14148293e+00
 -2.26918129e+00 -6.01874406e-05  9.60068508e-01  1.57076224e+00]","[ 0.00000000e+00  1.41531083e-01 -3.88748243e-04 -5.03783961e-05
 -1.59089675e-04  0.00000000e+00  1.05979587e-05  1.05820616e-05]","[ 0.         -0.65532756  7.64594221 -0.67644596 -4.97962999  0.34680402
 -0.61049843 -0.39899948]"
1724352008.5016246,"[ 0.00000000e+00  1.47846337e-03  2.96884038e-01 -3.14148320e+00
 -2.26918183e+00 -6.01874406e-05  9.60068508e-01  1.57076224e+00]","[ 0.00000000e+00  1.43439554e-01 -4.03445401e-04 -5.30298904e-05
 -1.64391030e-04  0.00000000e+00  1.05979587e-05  1.05820616e-05]","[ 0.         -0.73250854  7.63811111 -0.81031024 -5.00157118  0.32207385
 -0.58874196 -0.40530604]"
1724352008.5033643,"[ 0.00000000e+00  1.77188560e-03  2.96883106e-01 -3.14148373e+00
 -2.26918289e+00 -6.01874406e-05  9.60068508e-01  1.57076224e+00]","[ 0.00000000e+00  1.51640975e-01 -4.16720732e-04 -6.36352378e-05
 -1.69695653e-04  0.00000000e+00  1.05979587e-05  1.05739739e-05]","[ 0.         -0.95818639  7.69042349 -0.99361277 -5.00576353  0.38252446
 -0.61717176 -0.38999674]"
1724352008.5051339,"[ 0.00000000e+00  1.92433662e-03  2.96882674e-01 -3.14148426e+00
 -2.26918289e+00 -5.91221762e-05  9.60068508e-01  1.57076224e+00]","[ 0.00000000e+00  1.54495751e-01 -4.14540107e-04 -6.89388604e-05
 -1.69824146e-04  1.05820616e-05  1.06059783e-05  1.05819570e-05]","[ 0.         -1.08529055  7.74873877 -1.02465308 -5.01842308  0.41073355
 -0.62547046 -0.37808952]"
