"id","condition","MaxVelocity","AvgAccel","PathLengthDifference","RangeY","TimeElapsed","NormRange"
"P17","H",1.09707100253339,2.55502107639595,0.196980653442539,0.267440672527928,2.49128270149231,0.540829592605603
"P18","A",1.17467739790866,2.93044587873038,0.176532663327352,0.067760813429696,3.16126728057861,0.497743647489584
"P18","B",1.11865764417072,4.23662273897147,0.018998344219598,0.0459353771622822,4.36617422103882,0.408828695947966
"P18","C",0.670585107808724,1.83622125751981,0.037872991078597,0.055504302898701,2.67281651496887,0.425697343001542
"P18","D",5.8509501398676,15.0252525652239,1.26822635165731,0.616769332337585,9.16508388519287,0.802492022824486
"P18","E",9.31020835347571,17.8164341820731,1.1878730981261,0.235822119768488,9.02042436599731,0.546045138701157
"P18","F",1.1876511881343,2.83595642560486,0.123789308251194,0.0459013439184544,5.57891893386841,0.449043336286752
"P18","G",1.06059867832769,2.04918641071186,0.0521512855258506,0.0543496444512712,4.86374711990356,0.449189738721826
"P18","H",3.03280416831013,12.9097740294749,0.0781503679362337,0.0712430801440199,4.08213663101196,0.427075951662458
"P19","A",0.951871048261536,1.59785321644509,0.0282756118965047,0.0488990025650148,1.1957859992981,0.295983694268473
"P19","B",0.0958158424275119,1.0585508980625,0.0638237700757996,0.0505308741566866,8.85267543792725,0.292379697657146
"P19","C",4.76945081036286,13.4890130986043,0.0283456542328609,0.0475263448156969,3.72215700149536,0.477953537263865
"P19","D",10.0415161501678,59.1761724353822,1.04116530411881,0.104323295518303,10.7771389484406,0.822777163647303
"P19","E",1.50341309448788,2.78462968241933,2.75334961948011,0.422249886569575,8.96257543563843,0.888466044267592
"P19","F",9.55384928959807,11.3271801071362,0.261309581953267,0.0296307335212235,10.4374349117279,0.479570011548962
"P19","G",1.08635386853314,2.97673361866816,0.106449578468468,0.0407932034872949,12.9992027282715,0.367392269652945
"P19","H",9.55890517053974,83.7656583577663,0.0870563871367596,0.0353888096481227,2.91411066055298,0.439049139320433
"P20","A",7.70073759040779,25.4128455057835,0.0632381983291426,0.0586149098400546,1.02811789512634,0.456126383280588
"P20","B",7.4578560926517,14.6247506379124,0.16685836198229,0.0414015427447095,6.77516531944275,0.47398906974525
"P20","C",9.59502315076565,24.1682235920923,0.203878746482948,0.0395267186078305,3.84725046157837,0.521916473450656
"P20","D",9.57672898489435,21.1619748561943,0.607905581344059,0.0721279330401047,5.24002027511597,0.674727215090872
"P20","E",7.62319094550003,19.052238245038,1.00585247832401,0.500963079982609,7.16435599327087,0.697302726532876
"P20","F",5.82384753715183,9.64386687447422,0.314751937524564,0.0730779315183937,5.76560211181641,0.460279212367145
"P20","G",3.71203454045108,10.9523941904974,0.0324529746224239,0.027147883450244,5.24455332756042,0.435106316833072
"P20","H",9.544962184769,30.3298145497906,0.0638092194652395,0.0550564768611718,2.3679621219635,0.444552006710948
"P21","D",2.12940283666747,5.98429556168185,0.369858561363429,0.0983997502102273,10.8935496807098,0.467570302650534
"P21","E",1.86836621521709,3.66825017107488,0.307308818251821,0.0634953039631314,5.87276697158813,0.264245263271799
"P21","F",1.06031328372293,1.04597742052365,0.0922931062954367,0.057762105458845,6.46782493591309,0.421564190857949
"P21","H",1.07215129999255,2.15399141427849,0.062342993808911,0.0505652803979732,4.44157981872559,0.427552676026361
"P22","A",9.6144689766293,21.9469760541424,0.226324805542462,0.0305250153045647,3.22260713577271,0.518107780911576
"P22","B",1.87843604152221,4.66739300772325,0.00772582358835544,0.0169220811957267,2.40098261833191,0.315801562161385
"P22","C",2.12705087950313,7.7497412364576,0.0406770966857374,0.0532769071886266,2.16619205474854,0.455574598877419
"P22","D",10.0994627317169,47.4968304152827,0.678171228732089,0.434948750101523,4.35939717292786,0.643808266635142
"P22","E",1.93758745590835,8.43647328070469,0.312398649850751,0.233111450965156,3.39524221420288,0.590875230545876
"P22","F",7.41769437943119,11.1831223416626,0.0202174802272109,0.0676048915531066,2.86213374137878,0.428864826707232
"P22","G",2.90800057291826,12.4612445157031,0.223152944907866,0.0457017363709883,5.53815960884094,0.540491648504773
"P22","H",2.08300240502319,10.0907750116434,0.288275373973878,0.0380088450142734,3.38385891914368,0.570914804172765
"P23","A",1.21207480019995,3.83747672174589,0.112120714670699,0.00864041474762055,4.56520318984985,0.510237465970073
"P23","B",1.86714566652662,4.19354693213201,0.068338719166964,0.0127635047466728,5.41348505020142,0.355068342943076
"P23","C",1.89273940153803,5.71600776956027,0.0687910922484673,0.0145467445255655,4.86884498596191,0.464700387262977
"P23","D",1.66013431657236,7.5143034866697,0.365675073987233,0.200493867150969,11.1020605564117,0.539574676454162
"P23","E",1.28439233262881,5.04357994317076,1.11629804674094,0.366927809343855,9.93553709983826,0.61514758710094
"P23","F",1.09478935667566,2.6847122683457,0.142990715209729,0.0138998236587476,7.87513709068298,0.460672846778299
"P23","G",1.10048188285532,3.98459921653189,0.26437265970316,0.141162669129752,8.38560748100281,0.470498766120768
"P23","H",2.97575458512779,8.83071451520968,0.0490368461036813,2.84660483614205e-05,3.08002281188965,0.453705286398037
"P24","A",9.68544154155143,70.5596246869131,0.392271103321904,0.0745279376458242,6.36425995826721,0.50078944256392
"P24","B",9.54299023113532,26.3087612367502,0.0613318251024601,0.0349598928405754,3.89469289779663,0.402521379430273
"P24","D",10.3703549955122,95.7101411745463,0.87041955123778,0.446177431045137,5.10666012763977,0.71559549394934
"P24","E",10.1796352316198,68.1753824634522,3.4417158137021,0.599910535623837,9.47305583953857,1.04269237196394
"P24","F",8.4492070462319,16.1968181552932,0.180722472925791,0.0222851206156457,6.2713680267334,0.48248766725829
"P24","G",5.83060963502198,19.0498678802787,0.0487384248766908,0.0288230792484369,4.1970374584198,0.436821397868127
"P24","H",10.4402176254685,39.9712277831334,0.966541819195141,0.163677101121052,7.30900859832764,0.671805531315389
"P25","A",2.94317787131248,13.9086796893643,0.0948151226132967,0.0333129974906458,2.03174805641174,0.505832996034384
"P25","B",7.58575309902473,21.8384306793957,0.233777310142943,0.0413669329282537,5.32808327674866,0.483152384884376
"P25","C",1.92575510399221,5.93014231193115,0.026582264913987,0.0462840362053843,2.4760148525238,0.453099413311334
"P25","D",4.63831738180283,19.564384430492,0.0557273791561806,0.0986235653497688,2.87926340103149,0.441972436057574
"P25","E",9.69325577621616,39.5587430336587,0.374831251547536,0.166799899843155,4.322594165802,0.481734151602475
"P25","F",4.82639999991336,13.0071444851292,0.0409057176641881,0.039185114024032,4.22717428207397,0.432470684390555
"P25","G",1.8581769254314,6.35263859683213,0.128799795028635,0.0233704536051981,5.7599925994873,0.455574036474244
"P25","H",4.81408969552525,20.8433982146624,0.0884319683027678,0.0413212050339576,3.4652693271637,0.466262127185091
"P26","A",3.7899059820941,12.7500536761732,0.320903804792284,0.0180040562885506,5.87306952476501,0.543529498694485
"P26","B",2.11972416549919,3.53418039530085,0.140185759771262,0.00929266153880057,8.86860942840576,0.374068149175975
"P26","C",3.73412177121049,12.7585957687562,0.089102640094632,0.0353875683972753,3.59678649902344,0.478199909401758
"P26","D",9.8739898929335,22.1885800519125,2.36716094947311,0.459425092078547,29.2013108730316,0.796223708805269
"P26","E",9.81401802753427,18.403389830563,0.72607348412933,0.361601935301939,13.3111751079559,0.594956778460308
"P26","F",0.564503717324713,0.395274117441183,0.700518829741218,6.02199154216777e-05,13.6727414131165,0.546284304311736
"P26","G",1.16145027943798,4.39625702571399,0.192309253273176,0.0104718736949328,6.88572955131531,0.488064887991748
"P26","H",9.71883858117793,41.1102005804753,0.456707887158864,0.0981999027911084,2.95771932601929,0.567172161764003
"P27","A",9.9816032396679,17.8094528796549,0.349312902043733,0.0250273000871104,6.46208500862122,0.558667920031012
"P27","B",1.0879414916026,2.97390306298839,0.107400713864021,0.00917623235784977,6.28866410255432,0.413155347443631
"P27","C",7.47326896956358,14.3582446973187,0.0448237938122817,0.00902562941765838,4.35474634170532,0.434566725449005
"P27","D",5.79440265153303,15.6170881851706,0.950453850745889,0.0663977498461232,11.7003197669983,0.82825856722909
"P27","E",10.4555063281855,41.2090691300694,2.34770343085066,0.638699636911836,9.44798374176025,0.985553913044173
"P27","F",10.1558704638017,14.0835018055143,0.732987597855187,0.0492533895479314,10.3967938423157,0.719333365131314
"P27","G",2.12213000684343,5.11347519115854,0.179611703901735,0.00913641591730947,8.58279824256897,0.459940015561441
"P27","H",10.635159036428,74.4638641892212,1.17897914933121,0.454474618255795,5.77168893814087,0.650503258246649
"P28","A",9.64331588069321,34.0795773901257,0.0855243699840272,0.0232023124893355,3.36145782470703,0.473714547499033
"P28","B",2.81816204828809,7.21587720334238,0.201990840511142,0.0178592358717158,4.64521908760071,0.478379001614524
"P28","C",2.98606142015768,9.60224503898125,0.0101066644908067,0.0122446389834981,3.30766940116882,0.426947973005239
"P28","D",10.2150207633691,25.0431840292222,0.583839875500411,0.22880255835664,4.52082872390747,0.544647986932343
"P28","E",3.46881692492243,9.90237018001892,2.33474123541965,0.500805857000446,9.85905051231384,0.728398945705407
"P28","F",7.79609708032989,18.1522146153246,0.56567853009579,0.0206634241923324,6.66069793701172,0.617693355409386
"P28","G",1.18841128255693,4.32868597121262,0.106766614211789,0.0240685813876433,5.47545289993286,0.461464372497905
"P28","H",9.53703956498288,17.5790416010535,0.109318265332662,0.0222894304478483,2.97278881072998,0.48459672064357
"P29","A",4.79721481084084,9.72640691798141,0.251800003180123,0.169248540262892,6.07914566993713,0.574273940032072
"P29","B",1.86200184256799,5.3355924926624,0.130632022875991,0.134391259430079,8.84319424629211,0.505871669106418
"P29","C",2.1238142287178,7.4262410105491,0.116431676836654,0.0262619312903041,6.42568349838257,0.454666035601247
"P29","D",3.72361575218383,9.6878682147733,0.532837691975915,0.256475251806124,12.7464213371277,0.522408528569418
"P29","E",1.88417655891599,3.24697322942022,0.722286702461926,0.0374548525085491,13.7340707778931,0.529920954880131
"P29","F",3.72664155851878,5.63155503439368,0.550562592823636,0.0157947277082212,15.7179610729218,0.599144858135629
"P29","G",1.07619304246558,2.16570276589465,0.20378674222157,0.024827635013296,11.4420709609985,0.456651933868575
"P29","H",3.06261673127972,9.86459277157297,0.138794975361394,0.0309148203196402,4.16917538642883,0.477319852042358
"P30","A",3.76970922070277,16.5152325140913,0.249900105668764,0.0204065708964079,4.31601452827454,0.529958674940412
"P30","B",4.77980753008756,10.2951097484551,0.167265604486354,0.0131932683741686,5.66017127037048,0.465113721366311
"P30","C",2.91230495019665,10.4465540134382,0.040816104042055,4.05683927961135e-05,3.79166173934937,0.476694759259861
"P30","D",8.32649832585884,16.7373397298026,0.215173689412905,0.092678407716604,10.4644598960876,0.520646810935326
"P30","E",9.63138767773559,34.833460618624,0.893907920412608,0.209564942184378,8.42169952392578,0.556879410829934
"P30","F",2.1200184549192,12.7531610242128,0.156518062747429,0.0128047049973597,4.74718117713928,0.472101973164354
"P30","G",1.89011871367931,6.53170784819823,0.152036935600345,0.0251453031406034,6.74969744682312,0.376281180010077
"P30","H",2.17308413914562,9.29315654488675,0.139518371404324,0.1401903671761,3.40033006668091,0.497858004979657
"P31","A",0.872368272579973,1.52784726123028,0.674663050069958,0.0239565124726792,5.04512071609497,0.503446117571511
"P31","B",1.06072425105955,1.12713211816963,0.682636793542356,0.0248966011774637,14.8681945800781,0.520293071574382
"P31","C",0.476720741642035,0.827288389983724,0.123470295615808,0.00720270378698458,3.96105122566223,0.441387077540667
"P31","D",1.24367934873963,2.112732805206,0.719357907382508,0.217534577892254,19.4751992225647,0.546663577745718
"P31","E",3.88437923715836,5.02672933590768,3.78892275582633,0.898013568479422,17.2864484786987,1.11431740796956
"P31","F",1.14341198436679,1.21137727766626,0.304953321771737,5.21839361999315e-05,26.5081214904785,0.436394362036244
"P31","G",0.53140294071989,0.946626879641388,1.6684390275909,0.654707462827795,15.0133514404297,0.834638878013057
"P31","H",1.18825313551543,3.07252245361681,2.12052091890188,0.608023950477653,12.0092782974243,0.846486570387384
"P3","C",1.09785906003303,4.86345415481765,0.0240868294628251,0.00214674674892582,3.33208417892456,0.46844940150892
"P3","D",9.58314182271013,33.8014294030134,2.28216506144942,0.666232764151951,5.22201609611511,1.00274342395492
"P3","E",9.8527855001555,27.5805994536978,4.68271896856645,0.676442435176662,7.70599555969238,1.13145824574903
"P3","F",2.6704403296807,13.7190622867587,0.679249143260774,0.182264894624036,5.03436923027039,0.407413604742439
"P3","G",7.42404451910562,5.87099397140425,0.887846541715142,0.297792518540601,8.87066721916199,0.814796823601958
"P4","A",3.73940612738364,17.3843251920628,0.1411568725532,0.0305531175176109,1.55143642425537,0.471251855683286
"P4","B",1.12563270280432,4.71294679609146,0.261511426650651,0.0383619321813739,10.8976874351501,0.479973487620096
"P4","C",1.92583522418181,3.69480914806108,0.020291019523053,0.0551576013166718,3.84936475753784,0.350609146950253
"P4","D",1.21923756831905,1.79540828365528,0.13509974534565,0.0116306824209027,2.52573609352112,0.321092764460196
"P4","E",2.15642519697335,4.14734972196016,0.592387971381725,0.305320127370602,8.02063369750977,0.566447396241765
"P4","F",6.62394933327536,9.81587716234241,0.221243258718671,0.0735159492681889,10.189183473587,0.461498075629936
"P4","G",9.556255418465,18.0897740747628,0.776794191800272,0.150438763433918,10.3579776287079,0.685206142689791
"P4","H",9.70568742326372,25.4445985568645,0.515837276332462,0.0496480335988275,5.18379878997803,0.569196351397815
"P5","A",1.0794112174103,2.31610545570152,0.0495348484555532,0.0502138705297449,2.12511229515076,0.462624616597243
"P5","B",1.06728273141031,3.16813019539389,0.0501986391184181,0.0726263453456402,3.58790993690491,0.430684833451171
"P5","C",1.08716238720518,3.12933702676636,0.0174044391688048,0.0647040942214819,2.76352572441101,0.429493827899082
"P5","D",9.54741742786878,29.9448410867228,0.321548855711023,0.0564887745917527,3.36115884780884,0.525033020758783
"P5","E",6.2369608990742,3.7456595057612,0.896149535208852,0.375938464839678,8.19867563247681,0.801920708128097
"P5","F",1.28018390721319,2.2678177654363,0.387914523867401,0.357611565829908,3.8364884853363,0.586039581353071
"P5","G",1.07110864893731,2.94117069169025,0.0351047133969518,0.0879215021527422,3.63529801368713,0.417054137878837
"P5","H",4.83435640993237,21.5655862178568,0.29111291774626,0.0706662983843242,4.6304087638855,0.497582335497364
"P6","C",1.86448172844076,8.73118648525725,0.0671356591972821,0.0287052791777932,3.25365662574768,0.439979585674946
"P6","D",9.6746490507602,87.0866684855637,0.707076316025358,0.368156841680069,5.84882044792175,0.637264704862709
"P6","G",5.83060910227869,10.8393591779885,0.144951347488971,0.0150154213739819,5.27161240577698,0.497916022387078
"P6","H",8.80370437293734,18.6064659621847,0.742813522662846,0.157139246215281,4.05017900466919,0.527430616396545
"P7","A",9.54144434965791,25.2180241669139,0.111109373112754,0.0483093557484454,3.46854734420776,0.503274442686784
"P7","B",4.75803753596126,8.1920742740062,0.0117889369131066,0.037069367918726,3.56691813468933,0.454429542558615
"P7","C",3.70287179724479,13.5633445411412,0.0169254208617499,0.0737045137404984,2.24303388595581,0.44362608574538
"P7","D",8.37899737168969,9.01378594383433,0.178082151300392,0.102642939296755,8.65092039108276,0.48794306280037
"P7","E",9.98239876798267,76.5734892662333,0.338776441247733,0.214363648215487,5.53833675384521,0.52063624030547
"P7","F",8.48533252902836,12.43090841804,0.072456143685433,0.0582849586908834,3.08424019813538,0.478056785237609
"P7","G",4.78550472036659,11.0758540573783,0.053409180610981,0.0371376973908329,3.95126080513,0.499402237754094
"P7","H",8.48782350735454,15.9102784728444,0.071198023487027,0.033358300488151,2.52702450752258,0.525573013191849
"P8","A",1.27012175120101,3.19830324286489,0.325519228895813,0.0595132396133316,3.10391163825989,0.520484785621267
"P8","B",2.11972763156085,3.58216201780328,0.480722635950969,0.137102480096126,9.22012376785278,0.516308444094025
"P8","C",2.70741547330151,10.3816152666208,0.0415074412545185,0.0466115498281167,2.07466506958008,0.197362978328232
"P8","D",6.03907362298313,9.53793217918329,1.73866114455469,0.320414145742915,7.44213461875916,0.842512326709186
"P8","E",9.92252896751723,26.1095295757605,1.76418879857147,0.411604383570615,15.6731371879578,0.882264104233575
"P8","F",7.51787351669566,10.897373305224,0.898340209504337,0.252551141207174,15.980094909668,0.655831649784684
"P8","G",9.52864035567234,9.93899944574741,0.593856946180767,0.245596501264132,14.0851929187775,0.52298104647842
"P8","H",5.91182341460801,20.2073526490874,0.508881707182799,0.193680284690283,3.61878180503845,0.503225821224624
"P9","A",8.49153597365855,21.14419429683,0.252602304677687,0.0722036537182264,2.97926640510559,0.52544921760532
"P9","B",2.97189701104462,9.77153000737534,0.0422556564763026,0.0367389922845693,2.94905614852905,0.436167205404443
"P9","C",1.87563592594088,10.0908210871751,0.0267823941061041,0.0332842489915857,3.10214853286743,0.444417353204786
"P9","D",9.53766372735385,24.1248352697497,0.373566331444673,0.0623194876617147,7.03010654449463,0.417068409222263
"P9","E",8.51094673942593,18.5853062915912,0.118554677800696,0.0299332042612869,2.6426420211792,0.450230502464342
"P9","F",8.49000567097056,23.566267021022,0.0989542712633847,0.023366146035627,4.7945339679718,0.470691862141414
"P9","G",2.95487318660685,6.42836632887502,0.0518925930647809,0.0350873879679414,3.68376564979553,0.440070735984529
"P9","H",9.62720257363402,43.3952344707335,0.123478495588023,0.0478744649595008,2.15082144737244,0.482402066437677
